,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Txndc17,107.88140969564304,-0.9232029666060234,0.15374331960947957,-6.004833048688122,1.9152888027633457e-09,5.299849883841744e-07,20.073397414842134,14.450417154604814
Xaf1,19.515705668737255,1.221193663685404,0.3744224113294587,3.261539979269193,0.0011080880582215544,0.02934712023880186,6.805119218885809,3.528560855450297
Slc43a2,68.2688555372933,0.5750174907005308,0.173241301150393,3.3191709302699746,0.0009028514613868981,0.025310331026213623,7.00995251266616,3.676542625640082
Slfn5,90.37534722479653,0.7767909241941483,0.18143818539331613,4.281297911518706,1.8580641412665783e-05,0.0013766117690870614,10.89339030350244,6.58813003864889
Ccl5,480.8822948207182,-1.5079009360773026,0.3732415880223653,-4.040013183061869,5.344819706232922e-05,0.0031291489916490923,9.836797652356253,5.766994199050271
Ccl9,45.797727677489014,1.090229637783802,0.31420888725231527,3.4697606656438347,0.000520922321330272,0.016884357826447455,7.559909622662092,4.081367658059293
Wfdc17,96.93937308602365,2.3491475562412156,0.3751799322584778,6.261389147601812,3.8156301155741384e-10,1.2454092522393865e-07,21.686745110933412,15.898631458398992
Ikzf3,28.252679283987163,-1.0302647569055428,0.32300024428592683,-3.1896717576273104,0.0014243447140270538,0.03438775510483722,6.554043420830446,3.370054734224982
Cnp,52.222181666733576,-0.6307037165235287,0.19342333467001394,-3.2607426482411155,0.001111208446691375,0.02934712023880186,6.802307165138906,3.528560855450297
Ace,17.27785912199736,1.8246656883109809,0.5464685015094061,3.339013471537799,0.0008407648685005776,0.024355998197532303,7.081198522694349,3.714977127240891
Cd79b,43.676709996526576,-0.9025028433457051,0.186751172395322,-4.832648875880965,1.3472828966967835e-06,0.00015886552691754186,13.517420662767684,8.747452456243108
Cd300a,187.7617798612716,0.7329103446836944,0.14443682302023433,5.0742624308554625,3.8900189043069463e-07,5.169402899501231e-05,14.759681633620763,9.870168276446407
Cd300lb,9.91422165583714,1.7993386100653346,0.5395875045116122,3.3346558158234965,0.0008540503717268695,0.024655550731370178,7.065520382628417,3.702753222043047
Cd300c,51.46117083510883,-1.2286001418763062,0.40357702462002326,-3.044276722722411,0.0023324049111116524,0.047280614808297226,6.060855393014111,3.0516549024092536
Smim5,35.88094411769161,-1.2865254060980666,0.3137636749352641,-4.100300668531829,4.126137055400039e-05,0.002580013221647308,10.095583833374059,5.959960755392243
H3f3b,1066.5201001556575,-0.9514928359158236,0.0830218955705557,-11.460745739143027,2.0771850270462082e-30,8.695096523215428e-27,68.34653916509819,60.00703826209225
Timp2,15.827051587989097,-1.2619540157268982,0.38082203690776795,-3.3137631056590706,0.0009204945879278869,0.02568793563377423,6.990599436800129,3.66173382789044
Rnf213,96.93057183672467,0.5207723391265386,0.14687430914354763,3.5457006889990654,0.0003915706937049036,0.014037202724117225,7.8453444874298635,4.266044136408622
Cdhr3,10.87344532344461,-1.1763665813344764,0.37526593201324937,-3.1347545326681634,0.0017199796786867018,0.03861862559620263,6.365442802943604,3.2540205904917117
Ifrd1,99.98822341501378,-1.0131077985145043,0.19716610954038705,-5.138346548887914,2.77166390877833e-07,4.000753490395203e-05,15.098647822010898,10.126442748991428
Fkbp3,50.88597224592451,-0.5678406464993767,0.17058659240211083,-3.3287530895795676,0.0008723570445539024,0.024841405363963506,7.044311763095371,3.695243446868163
Mgat2,34.23426017280782,0.7927293103466803,0.25004379502687213,3.1703618570558243,0.0015224920712499194,0.03560420005727465,6.4874067661114045,3.3352916689462146
Srsf5,272.6580388754553,-0.7120438554496843,0.09016034141380304,-7.89752838425559,2.8448823579109825e-15,2.3817355100430746e-12,33.493254678658005,26.763191688086156
Gpr68,23.1081299708953,0.990977215099819,0.28166304390644153,3.5183075541461037,0.0004343086972541475,0.015213524742308466,7.741754992710711,4.185570461076331
Rin3,108.19681535483431,0.873845035530219,0.21872549923709428,3.9951676351324155,6.464849313567399e-05,0.0036570080035936664,9.646545761050929,5.611109951249154
Lgmn,57.38314326117434,0.659186671145062,0.19788459416762527,3.3311672084319723,0.0008648263789215711,0.024795638507984222,7.052981789188695,3.6970875078910863
Ifi27l2a,278.43862934425727,0.8013536661755484,0.2022787168017512,3.9616311535184248,7.443947385667252e-05,0.004119256140450976,9.50552419423411,5.492082680355762
Ighd,20.002082106376367,-1.8192486812796294,0.2840832803653403,-6.4039273234947744,1.5143021540150162e-10,5.7626080151880527e-08,22.61089622151167,16.669290591304094
Klf6,196.38213219745577,-0.7366667080662149,0.23607120764052236,-3.120527553652264,0.0018052740815250328,0.03956480264536014,6.317042853004447,3.2298153780451324
Hist1h2ap,34.21125642261173,-1.2615549274837612,0.41704097776950666,-3.02501431449503,0.0024862136011283118,0.04967680255046832,5.996994367972314,3.0022172043285615
Hist1h1e,48.43125560840314,-1.0177557242003212,0.2166297332286231,-4.698134965278377,2.6254792247662088e-06,0.00027136434654003334,12.850247116767369,8.212048187873917
Hist1h1c,46.776846770964816,-0.711061486192538,0.18479461150156135,-3.84784751251543,0.00011916018100431752,0.006071282254115077,9.035041911118018,5.104185451719695
Cmah,66.25523464501003,-1.3312979580141298,0.35164639603258546,-3.7858996225593753,0.00015315349166851322,0.007474379521987761,8.784069925934523,4.896274170242605
Ripor2,199.78496604230372,-0.7223500884142452,0.12609262560100512,-5.72872588679355,1.0118774731521104e-08,2.353177279230408e-06,18.4088732543775,12.95974410926772
Irf4,36.659230992978095,-0.9612222276256484,0.20075360806492065,-4.788069499178335,1.6839333643034455e-06,0.00019051202872903304,13.294378212818113,8.565795222456392
Tubb2b,16.32739572793119,-1.1956034000326945,0.3362028074381438,-3.5561969548772057,0.00037626204394065714,0.01375574599070385,7.8852247319400055,4.286298651928354
Cd83,171.2817188458545,-0.515826832463682,0.14917476505150057,-3.4578692467563115,0.0005444655614860656,0.01720100256891072,7.515705865550971,4.062787607971303
Gadd45g,17.862608809121475,-1.4739107536110494,0.4431669614701028,-3.325858833703882,0.0008814655897043867,0.024931182152044342,7.033924592958172,3.6916359637163425
Dbn1,11.294302468137264,1.5500099021292812,0.4708390964319735,3.292016134333962,0.0009947190485777827,0.027214993054552928,6.913050223916096,3.603987242302586
Tgfbi,109.6589747450943,1.1505284649982668,0.1731370869488689,6.6451878408815,3.028306192387222e-11,1.2072847353650391e-08,24.220432572132378,18.23230692628991
Dapk1,48.73558394467725,1.0368904974747997,0.2563819557289509,4.044319322421461,5.247535785730344e-05,0.003093828844939045,9.855166872703824,5.778345846739194
Ctsl,101.33146291656142,-1.3026956304694188,0.41589106098045997,-3.1323001446540446,0.0017344246564945283,0.03861862559620263,6.357079530667708,3.2540205904917117
Mef2c,312.08284350415323,-0.6539711752748808,0.15242983866802784,-4.290309436718254,1.7842433328834495e-05,0.0013457374038648865,10.933931042757491,6.610813160503935
Hexb,186.64848538800425,0.7339288933357623,0.10704715540929377,6.856127008042317,7.075247928497365e-12,3.2907764254099964e-09,25.67441863011608,19.532142304446356
Zfp366,218.60149101862598,0.6573530224146434,0.21221602052389751,3.0975654938389505,0.001951172765886343,0.04156544121119711,6.239324668782798,3.1804861970861684
Cd180,147.0446542011664,-0.5225081097282486,0.13676699891879987,-3.8204253501129144,0.00013322172352625658,0.00663888255572512,8.923495723619178,5.0148116194565455
Arf4,242.55055425069835,-0.5872164956753548,0.1602436679178795,-3.6645223072170765,0.00024780064295881093,0.010169544033584143,8.302885994104273,4.588357904382599
Selenok,125.87925002627095,-0.5247160562669003,0.13541406123732988,-3.874900815117498,0.00010666813726658779,0.0055814102824742065,9.145788064059388,5.188313795727326
Rnase6,250.39822598405996,-0.7937663736211925,0.1391795545181149,-5.703182312728843,1.1759109299620119e-08,2.660736839362693e-06,18.25863763717256,12.83690746625089
Egr3,12.957622696567258,-2.294339192567732,0.4852500163923497,-4.728158918211432,2.2656482972996995e-06,0.00024010136132902638,12.997649616010166,8.334449384911297
Pdlim2,20.15273346547143,-1.0021466704441055,0.27283105554103115,-3.673140026001887,0.00023958810647875924,0.009950583275710499,8.336589332025326,4.610124108855338
Tbc1d4,438.5757350722545,-0.9728289542999896,0.20850938343053171,-4.665636329139611,3.076634299053902e-06,0.0002996804820870259,12.691674318523807,8.112793710597119
Gm34907,15.066356337989086,-1.4742961959840437,0.44094893459765366,-3.343462429111601,0.0008273989696158165,0.024052028380637552,7.097223549265492,3.7275359458355477
Gm10076,255.98769691753657,-0.9194036986853574,0.08560408518667104,-10.740184848427221,6.59122837750389e-27,1.839392132548752e-23,60.28405777946698,52.350021984569196
Rap2a,21.72840979050904,1.2864717725923298,0.34390778590804577,3.7407462852158493,0.0001834746602119698,0.008214170349169044,8.603433991493059,4.801894524781756
Gpr183,137.8898329929066,-0.5843485332556382,0.1617408350690288,-3.612869520589813,0.0003028271070088767,0.011902669201306644,8.102348519242382,4.430992601385917
Ext1,171.91118839841533,0.5684842832530268,0.16201882278557234,3.508754559989619,0.0004502101655355345,0.015575039280427666,7.705796049703177,4.162085692293973
Atad2,36.00554223720401,1.140860511463519,0.3276281507865941,3.4821809686513694,0.0004973474570720405,0.016530019838266678,7.606221667333501,4.102577167012799
Pvt1,32.52454866816698,1.0208916036447304,0.2697060168206418,3.785201441477805,0.0001535841203884342,0.007474379521987761,8.781262125482879,4.896274170242605
Chrac1,54.0366678991801,-0.6332549763879795,0.19766030484162386,-3.2037539196116165,0.0013564836457492626,0.03359905645625096,6.602859482149345,3.393257294066473
Ptp4a3,50.98448087318414,-0.719306932705305,0.2192333156780971,-3.2810110565561668,0.0010343568942764575,0.02775524332975161,6.8739754035748035,3.584330507818396
Ly6d,223.8765035165067,-1.5592910591872073,0.3942014105394703,-3.9555694563682433,7.635256057093149e-05,0.004150802838310639,9.480148989587187,5.484453508434926
Ly6c2,185.64726240658396,-1.7895334405064987,0.421179144720341,-4.2488652701328125,2.148560860414295e-05,0.0014989792936157065,10.7481272142061,6.502970873422256
Apol7c,169.9722202827176,-0.9225166854714288,0.24999396797653275,-3.6901557783107255,0.00022411676677510257,0.00957105632566225,8.403343361682591,4.649011700751492
Sh3bp1,90.60051738577857,0.7284812414093409,0.15495058374167237,4.701377844589709,2.5841183688574003e-06,0.00027042798730092694,12.866126164711744,8.215504715819735
Sept3,9.849939923714146,3.2086052546976545,0.7834906483206668,4.095269371210717,4.216778141725223e-05,0.0026150271557424864,10.073854102041475,5.946480796914013
Naga,53.61543639754408,0.7537614422658517,0.23678214280560628,3.1833542569326094,0.0014557938102614187,0.03472605159363289,6.532203953067271,3.3602651073263154
Slc38a2,145.23983384109664,0.506160929673919,0.141462383365025,3.578060242119897,0.00034615367859109036,0.013054047734975715,7.968627723737701,4.33865702204409
Grasp,25.46545947698373,-1.403186733335916,0.3094395461673834,-4.534607003905371,5.771083895630192e-06,0.0005032866080647496,12.06265064489003,7.594350752791977
Nr4a1,89.2442976203812,-1.15985529258227,0.1551185682003131,-7.477217628030742,7.59126468355585e-14,4.888774456209967e-11,30.20919309941508,23.741494373310726
Krt80,28.56864516354399,1.056881844320833,0.2711845365289252,3.897279165871994,9.727945967752044e-05,0.005122161235347177,9.237922694063647,5.274178812717988
Calcoco1,14.835094753793953,-1.159405056296651,0.3316071244910163,-3.496321311178767,0.00047172031186265285,0.01587249723141293,7.659124307624575,4.143167401346338
Cbx5,31.451574345756917,1.0843671295999568,0.3061650518461564,3.5417730503899443,0.0003974472694564242,0.01409927347410671,7.830448288124938,4.261632009584657
Gm42477,15.059370801669015,1.2025731376944024,0.3591877668776196,3.3480347845591756,0.0008138679550788224,0.02374112376278711,7.113712422468275,3.740546554662006
Litaf,70.33488591300893,-0.5145405940937848,0.16820323781326113,-3.059040960109381,0.002220467885004664,0.0454517289321737,6.1100373462933995,3.091104418770311
Snx29,120.97080028424294,-0.6196096016763167,0.14182826724911027,-4.368731379817403,1.2497036691924614e-05,0.0009687517702295636,11.290019006406315,6.939502149964643
Iglc1,24.196243934180718,-2.276350496876647,0.4367055192216266,-5.2125526165411395,1.862597142118617e-07,2.835211504330375e-05,15.496123824204652,10.470808925871234
Dgkg,12.302804667016762,2.2339711638241573,0.6831405831994,3.2701485152026017,0.0010749103334678322,0.02865971118405316,6.835518031608977,3.55226293395134
Gm34680,53.93150884669395,-1.1305324757517665,0.22680886736356093,-4.984516209146229,6.211703863635417e-07,7.76184846960533e-05,14.291660418470247,9.463704954295324
Tmem39a,33.162376997236215,-0.7227728488909098,0.22750602698700745,-3.1769393473351206,0.0014883815982388634,0.03498196373057987,6.510065925019684,3.352922672300162
Nfkbiz,123.75199293485647,-0.6262296145556904,0.1780485216851713,-3.5171851393576925,0.00043614945493290297,0.015214346819576098,7.7375255868097685,4.1855164265858695
Cmss1,2054.197749585358,-0.5020159652773155,0.04320938628591376,-11.618215587592655,3.330191246715786e-31,2.788036111750456e-27,70.177108149026,61.144460065460116
Runx1,426.5295719586586,0.581953033369799,0.14303424205333234,4.068627379119537,4.7290905516527534e-05,0.0028483414459307085,9.959192553330944,5.861018402895745
A630089N07Rik,13.783310314045005,1.6218696362097902,0.5187076050415006,3.1267512186948334,0.0017674942455504375,0.038940689009863846,6.33819241589874,3.245715585053281
Prkn,19.960037035663508,-1.5808525008902556,0.41291248464269675,-3.828541300363456,0.00012890500175760937,0.006462231585117998,8.956434845377013,5.041780574227877
Zfp53,35.66041975838179,1.2710888157036486,0.2708913104376097,4.692246545857362,2.7022120131413033e-06,0.0002758892557807194,12.821439856241254,8.195511019939618
Dusp1,151.86177847200625,-1.008517902954911,0.19555027296814234,-5.157333138160393,2.504919037872209e-07,3.679154769309848e-05,15.199839237154496,10.210242421423155
Pacsin1,53.6587852761256,-1.4178205632022363,0.3796661475654253,-3.7343876252699424,0.00018817248719602705,0.008335344247646235,8.578151530681252,4.787250462175004
Gm36486,10.226136946158883,-1.5440323032309125,0.4759282649062584,-3.244254264946912,0.0011775857654712984,0.03042823465594355,6.7442888978078805,3.49238433003432
Pim1,174.80138026433627,-0.8704429353256999,0.12432143754300523,-7.001551401982434,2.5314351979364825e-12,1.2466573810073077e-09,26.702234702115355,20.50279996260568
H2-Oa,153.21220369947542,-0.5653572206182166,0.12484689713210174,-4.528404258377415,5.943079840327396e-06,0.0005129429321981542,12.033283067322456,7.575345962259949
Psmb9,266.9154306746451,-0.5238856134622122,0.10371024183337227,-5.051435655737082,4.3850165448990727e-07,5.647901309830006e-05,14.639902252074227,9.781641438403975
Hspa1b,146.72604986981912,2.729170503922191,0.34308242819050444,7.954853643529525,1.793433874437482e-15,1.6682920440878442e-12,33.9546442471639,27.119220740934225
Hspa1a,179.22662726218744,2.5176731120099984,0.4579098970046639,5.498184530360468,3.8372126977856016e-08,6.69273848038772e-06,17.07593450086828,11.914487428210279
Aif1,167.81054924043576,-0.5526298397404018,0.1593445674208857,-3.4681435877302906,0.0005240671879007654,0.016884357826447455,7.553890660678198,4.081367658059293
H2-Q7,170.27113053190462,-0.5929081605969799,0.16300489961818715,-3.6373640423433424,0.00027544249974264726,0.010928931790736698,8.197131663522649,4.5163417134328245
Cd2ap,172.06610435351143,0.5068761286853747,0.1314483833066492,3.8560849204429495,0.00011521747652081274,0.005917795787927878,9.06868911529883,5.1297912325397
Ccnd3,326.08414309806443,1.0319670571427157,0.09683041534211538,10.657468043451347,1.6091872937373802e-26,3.3680290057923364e-23,59.39148315279493,51.74512943034893
Kat2b,68.56160789310263,0.659246911247007,0.1746863032890286,3.7738901037721595,0.00016072158191138362,0.007602040021254823,8.73583699485183,4.879338643859769
Pot1b,96.54595597061466,0.663408692685618,0.15610828132926355,4.249670081796344,2.1408560127745844e-05,0.0014989792936157065,10.751719709948096,6.502970873422256
Emilin2,19.460327409385126,1.4946708405107678,0.46792097598622645,3.1942804815716666,0.0014017984967993919,0.034016976855665244,6.569999226234627,3.3808955597000963
Slc8a1,719.9766612890107,0.5683576867823976,0.10533565631848492,5.3956818293698605,6.826382126686674e-08,1.1205974738160948e-05,16.499885913978964,11.399063463137399
Calm2,184.2921972296524,-0.5419093677567351,0.1577472277191895,-3.43530200556934,0.0005918938033680637,0.01835309230295344,7.432183325374493,3.9979572008069773
Svil,66.98862807155035,0.6070965562277985,0.1920588659056099,3.160992091488059,0.001572327674366444,0.036363335054684726,6.4551981624431445,3.314194290703025
Mpp7,27.480303398477748,-1.3645065145089108,0.24489463137160683,-5.571810647161096,2.5210534579178802e-08,4.588317293410542e-06,17.49600389092663,12.291997203849835
Egr1,123.01454316133453,-1.6478979556832924,0.19705210787796082,-8.362752235585706,6.127180262124037e-17,7.328107593500348e-14,37.33121192664402,30.244473992133447
Mzb1,16.16977718969917,-1.2016156027867233,0.3711997282345381,-3.2371133688640445,0.0012074543303264467,0.030691488633750822,6.719240994828625,3.4837699060282854
Gm4107,20.945471196118014,-1.5737262446747136,0.26066371883140343,-6.037381234833818,1.5663536528827474e-09,4.5219009592877105e-07,20.274515432892684,14.609163179313267
Ccdc192,48.90161203603655,-1.5734614968703196,0.2829146462551035,-5.561612018670582,2.6729401914576902e-08,4.76124580486889e-06,17.4375016821085,12.25500120025267
Csf1r,58.10087704428966,0.8065412957206743,0.21526656015741297,3.746709638184833,0.00017916927511333963,0.008201412821500548,8.627179527964415,4.803448844248116
Pmaip1,189.2963534994709,-1.2206617663363892,0.15678014354487546,-7.78581865494336,6.926323783982583e-15,5.271562065409289e-12,32.60344720096417,25.968694390196646
Setbp1,126.9804400155999,-1.116464088092801,0.2987487299963085,-3.737134173278649,0.00018612961224821674,0.008288708051819525,8.589067286887188,4.792861166151246
Zfp236,27.917258113331435,0.7886015495738362,0.25437738809316185,3.1001244076184276,0.00193439374880175,0.041313123635123086,6.247961309704423,3.1865750659289955
Gstp1,10.978256827727813,-1.304422656753035,0.3456310275565195,-3.774032285164932,0.0001606299594873932,0.007602040021254823,8.736407226605344,4.879338643859769
Ptprcap,42.423829175505595,-0.8554936598002482,0.23094757650072534,-3.7042764109610014,0.00021199499941612344,0.009243865287040548,8.45894787123025,4.683795159692141
Pold4,83.5343076748393,-0.5125860158183504,0.14969186309652055,-3.4242744075396905,0.0006164434125625389,0.01883527098530502,7.391544027792397,3.9720240506145776
Rbm14,15.570900545287623,1.4307468326250077,0.3833878252959025,3.7318525477973727,0.00019007675731942257,0.008359859169452498,8.568082581492419,4.784313697786689
Plaat3,48.993853826789476,-1.4557750058034018,0.31830010404829395,-4.573592616804564,4.794316033680757e-06,0.0004225054087786873,12.248079501371292,7.769308309405941
Slc3a2,90.7631482241768,-0.7764963447613111,0.13867567246534448,-5.59936960071609,2.1513268655855713e-08,4.093388299700547e-06,17.65459594538557,12.40613749573794
Cyb561a3,98.16177836312039,-0.6803363830435118,0.194418649429005,-3.4993370494117504,0.00046641659245189184,0.01580906765994833,7.670431347977829,4.147171601039916
AW112010,153.30937909166929,-1.1693527317436383,0.24234126591065855,-4.825231589632495,1.3984067781982132e-06,0.00016260363259827,13.480176984947182,8.724195020397346
Ms4a6b,97.1802787877788,0.601539066523845,0.18801338120994024,3.199448159767693,0.0013769094719064169,0.03380494457126253,6.587913804384136,3.3871481981017624
Blnk,52.239763977697045,-1.240725696267497,0.38949889933995513,-3.185440827612173,0.0014453365800436869,0.034671512458813024,6.539413057175236,3.361836895811772
Marveld1,45.59246063588344,0.7394723892354662,0.236008149367859,3.13324938658314,0.001728824840108996,0.03861862559620263,6.3603133844637885,3.2540205904917117
Mirt1,40.06725590490985,-0.808733288616583,0.2310810702875123,-3.499781646373512,0.00046563941059571244,0.01580906765994833,7.672099020378969,4.147171601039916
Ablim1,24.923431558296464,-1.3242838229487768,0.3525387118275738,-3.756421007167242,0.00017236064204162484,0.00797239389598057,8.66592152021995,4.831770467919885
Cask,116.7523724202556,0.6005778979675409,0.15116116747714048,3.97309645057064,7.094430490670518e-05,0.003986212890462656,9.553615426689118,5.524913649068687
Il13ra1,39.56470363803701,0.7855785663705731,0.2539227984963714,3.093769330766883,0.0019763107887506436,0.04178200485712219,6.226523410267541,3.1752895379561314
Gria3,90.25950003139207,-1.3020232795270075,0.17538991670831772,-7.423592552885112,1.1398545091227298e-13,6.816329964553924e-11,29.802705578237322,23.409114824286693
Zc3h12b,19.900343207656245,-1.2946158439506665,0.3683975673896717,-3.5141813045179244,0.0004411116276420393,0.015323595629125115,7.726212590643028,4.178361440567793
Gm6377,38.941828458366174,-1.0145680462838733,0.19882264478492007,-5.102879741799031,3.3452359197001563e-07,4.5911991999556895e-05,14.910558430806843,9.988784211414263
Tsc22d3,85.31477493010583,0.61363262272345,0.19816228527538288,3.0966166032587625,0.001957428609343132,0.041592873902083,6.236123601087168,3.179826426819211
Tmem164,100.5392739440101,0.5070146445276319,0.14201721405238737,3.570092878604168,0.0003568546773081604,0.01324574256638057,7.9381819254223345,4.324079093927733
Gm47283,134.6797530252728,-1.03773797546488,0.12903905857209513,-8.042045462421655,8.83510987119971e-16,9.245942480210498e-13,34.66262794630777,27.709421404421715
