gene,pvalue,baseMean,log2FoldChange,lfcSE,stat,padj,log_pvalue,log_padj
Ifitm2,8.465118751001123e-07,186.8101701407828,-1.459925550687084,0.30138616549617947,-4.89709449619145,0.00013164596255504273,13.982141607001315,8.935394340513174
Junb,2.5242216767216677e-10,287.1501393929284,1.2629998194579362,0.202634100429196,6.297618596776148,7.7693439691429e-08,22.09991816157386,16.370495014393068
Ezr,1.0706842459599539e-05,112.28074979727978,0.9013241072394358,0.2066093439790256,4.38936559560938,0.00132926798737919,11.444627538672467,6.6231268736953135
Adrb2,1.3906280818610324e-05,16.16614356111382,2.457058144336466,0.5672434062326406,4.3408342830650515,0.0016436111425131915,11.183169962430485,6.410859541644103
Gfod1,0.00010191678240804881,42.821709748623775,1.50742715821688,0.388448454248494,3.8843970129459158,0.00860410596169436,9.191353936418498,4.755515752253329
Atf3,4.4655191457750015e-26,187.3028386113288,3.222369930118618,0.3268313023288144,10.333316549223591,1.3194715971935976e-22,58.37082694022517,50.37964069457059
Taf13,0.0001051818020452353,44.641255179340845,1.213889204537168,0.3145752414436312,3.872035031422422,0.008779412109696646,9.159820256985066,4.735345831470212
Ube2n,0.000643318738469949,95.35512185069916,0.7018652721565154,0.2063261449271386,3.40970723774801,0.038479315960141806,7.348870251306932,3.2576344298462265
Eif4a2,0.00038277714286005576,127.3695427795964,0.6602555114096826,0.1887069496662076,3.5358315977828725,0.025133997816064284,7.86805761056514,3.6835338546808774
Klf4,2.4216877595751228e-08,113.4363838572086,1.39454775326781,0.2761181833373788,5.418227661132236,4.707633547363535e-06,17.536216025556964,12.266325207754612
Clec4a3,1.3016502713843154e-09,41.520851149910214,-2.835845667709776,0.48735474817229835,-5.986005080196688,3.205096851571979e-07,20.459632938009637,14.953353342143055
Nr4a1,2.0801816134186107e-38,89.10314325397316,3.305392611541076,0.2576464335005548,12.9171140601535,1.5366301578323276e-34,86.7657783297286,77.85830135219987
Tent5c,9.725095773848538e-05,23.95620745863838,2.211625701136586,0.570254199211179,3.8913993075666475,0.008353404939699901,9.238215727303565,4.7850860460283355
Rasgef1b,3.2172280704235784e-15,117.4515952342492,2.3544720002816097,0.3052207419188822,7.828095522258707,1.8281279812476134e-12,33.37025625379107,27.027728633723868
Phkb,0.000666396487218508,106.8868549218138,-0.7345973020038667,0.2186733709626778,-3.3885379336519477,0.039381366808664955,7.313625738406285,3.2344624981798478
Irs2,5.379805166097841e-07,29.079062530405878,2.159089637047522,0.43136073536316494,5.010004730502662,8.73420236526698e-05,14.435443491920342,9.345678840348508
Gm15987,3.670091852150043e-11,197.6365567826994,-1.24340726776289,0.1928694889243086,-6.564393420589909,1.3224862688698716e-08,24.028219333347415,18.14116724196304
Arf4,9.533411543682633e-26,241.7876735656842,1.9794865627007199,0.190812913570569,10.454711620943819,2.3474437024394537e-22,57.61240978483835,49.80354509597772
Rab5a,8.174341964096343e-07,68.49633876984481,1.194108491826194,0.2433334508452336,4.9236111104524145,0.00012847630657187166,14.017095431103314,8.959766055284636
Spag9,6.554929416025595e-05,264.1033748530556,0.6257223181300638,0.16076463495185397,3.9596921495231485,0.005869244072264372,9.632708115772022,5.13802943158392
Hspa1a,3.6544601638085517e-05,178.9345318195638,3.08896979444865,0.7720476536398759,4.094094303697835,0.0038021827084582776,10.216977080677307,5.572179980189884
Fcgr2b,2.0942747837281335e-05,37.4112595194866,-1.6231976394232297,0.3857522175783995,-4.239962292088002,0.0024172512230312064,10.77371813681006,6.025124242640995
S100a11,1.5291075650277673e-07,630.1223338697965,0.6847610962188655,0.1374174859769114,5.170457006004088,2.677701681383454e-05,15.693411376565777,10.527966619954249
Rilpl2,1.1049576990182352e-10,51.322265302091054,2.1917819998682737,0.3469076596745418,6.408979464517219,3.473328733041576e-08,22.926043877134955,17.17556732075633
4930523C07Rik,5.495805389591256e-05,84.23271414743037,0.9701041132371229,0.24571124254051863,4.008370886171388,0.0051716578869949814,9.808940320140128,5.264561967399753
Slc7a1,0.0005834146841627214,37.32428563757494,1.2074492216082902,0.3517460358764564,3.437155955823856,0.035617225387686136,7.4466123308736005,3.334925898941604
Gm36486,4.276608500944817e-06,10.16051390856152,3.102510455591908,0.681275176220784,4.583882582962191,0.000579657009109713,12.362350268811714,7.4530739929521745
Ubc,7.541080689142273e-19,381.641378985537,1.1811909452140061,0.13673962774487142,8.788301519982776,6.963245381336745e-16,41.728751267664954,34.90071583181605
H2-Ob,0.0005367519117755056,98.56835600971439,0.698959130726039,0.20369408081096121,3.452576261736552,0.032904451222287634,7.529974559450189,3.4141473348521605
Scai,0.00022067714872502892,32.925102472009954,-1.3877502323376159,0.3780819138243542,-3.6868721799933284,0.016301420976317888,8.418809790048494,4.116502998507847
Pim1,1.0327794469784683e-23,174.50846141908622,2.13053276296425,0.22562199726067403,9.853793340718058,2.1797547928085558e-20,52.927203478802724,45.272489469769354
Zfand5,2.2100035371691645e-05,159.144276856321,0.9276266777135579,0.21993852313683263,4.234629525969195,0.002531053663421491,10.719931348912814,5.979119595185804
Rpl38,6.786546837856804e-10,1264.217793814214,0.5487534856194318,0.09001946967915045,6.147924254680624,1.856748944120304e-07,21.110908683586523,15.499268572062114
Slc39a14,5.119114679754322e-05,8.630383241568316,-3.060826064215712,0.7578431422227753,-4.046501562010198,0.0048793419534638935,9.879943954980664,5.322744913811228
Klf2,9.491857546939174e-10,198.22848766140083,1.415289771194044,0.23541076572035463,6.082660232845782,2.5041554178299886e-07,20.77541659917665,15.200144131823118
Nr4a3,1.3407252366664546e-09,37.705204251220856,4.46412811661042,0.7708807579437436,5.983831955208553,3.247192565001672e-07,20.43005514799819,14.940304854082818
Rap1gap2,0.0004927760688418814,67.8604631733577,1.0409123537324239,0.3031018752001184,3.4693909217106764,0.0304613959877404,7.615455708527442,3.4912951023702696
Polg2,0.0002616580072205398,21.68325583783446,1.921775168921658,0.5311416224910179,3.6405873637873682,0.01839064077859879,8.248472222822263,3.9959133971122123
Cytip,3.001139232577568e-12,307.0902381804066,0.9723595920215453,0.1442249197080038,6.904576133688761,1.3436009400636663e-09,26.532029155152493,20.42791255853029
Nlrp3,3.164023819824867e-05,32.38573350551381,1.708766118986952,0.4142166626898926,4.1489507965755665,0.003386868143066033,10.361080886703505,5.687849636206629
Slc38a1,6.1936044108757496e-09,183.1222987175216,1.01608204459588,0.1794510309447102,5.767903214045394,1.2887931206518074e-06,18.899748623938706,13.561804342891339
Cd74,4.188057963067907e-08,5067.966341434933,0.8741065025995709,0.16150874525549258,5.461694383099504,7.932611326457085e-06,16.988443610765756,11.744528279366666
Hba-a2,2.220179113121042e-09,15.8741898038221,-4.971965429989984,0.8416069447888412,-5.957635102882478,5.290471970524238e-07,19.925677962730752,14.452188189687162
Ddx5,6.594911949872739e-17,657.4192278314861,0.811762605982236,0.09890196776384608,8.306507309433886,4.4287831430645383e-14,37.257648145861424,30.74806644113106
Iqcn,5.255976591414357e-05,6.497396008523071,3.95032364766051,0.9780503903263371,4.042302725895782,0.004977679369330495,9.853559637486125,5.302791486646979
Skint3,0.00044650821917722756,46.94631255583796,-1.4441574043680219,0.42170395072396677,-3.4836342501523463,0.028164071351187113,7.714052749805438,3.5697081789103686
Zeb2,0.00025063529342654633,601.759957778215,-0.7130721472806251,0.19799788169311,-3.64379119556529,0.017975173908173766,8.291511689718218,4.018763700419116
Ocstamp,0.0008509236075819671,10.7793916334147,-2.449708988671482,0.7359666434990093,-3.3333633644835694,0.04780055276964252,7.069188201244048,3.040718075333129
