"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Dnajb13",0,1.53757065742821,3.29139721466106,1.72315371782451,0,0,0,2.09130539504536,0,0,0,1.18264284023325,0,0.667841792708799,0,2.56958789273271
"Coa4",12.8164317883733,19.9884185465667,9.87419164398319,10.338922306947,11.5814171375244,9.37715676313599,13.2679786147843,14.6391377653176,7.11986924359486,6.39171860299872,8.16034698817647,5.91321420116624,10.8164320391827,3.339208963544,11.2395635812088,11.5631455172972
"Mrpl48",32.0410794709332,27.6762718337078,37.8510679686022,41.3556892277882,30.8837790333985,33.7577643472896,29.8529518832646,31.3695809256805,29.4287928735254,33.2369367355933,34.68147469975,30.7487138460644,34.4773771248947,39.4026657698191,32.3137452959753,26.3382759005103
"Rab6a",21.3607196472888,26.1387011762796,36.2053693612717,41.3556892277882,38.6047237917481,37.508627052544,31.5114492101126,41.8261079009073,39.8712677641312,32.8108221620601,39.5776828926559,34.6908566468419,39.8855931444861,33.39208963544,26.6939635053709,50.1069639082879
"Plekhb1",0,0,0,0,0,0,0,0,0,0,0,0.394214280077749,0,0.667841792708799,0.702472723825549,0
"Fam168a",32.0410794709332,89.1790981308362,72.4107387225434,79.2650710199273,65.6280304459718,63.7646659893247,49.754919805441,73.1956888265878,93.0329581163061,95.8757790449808,110.572701689791,79.6312845757053,69.6307812522384,83.4802240885999,76.5695268969849,82.2268125674469
"Relt",19.2246476825599,23.0635598614232,19.7483832879664,22.4009983317186,19.3023618958741,15.0034508210176,21.5604652490244,6.27391618513609,33.2260564701093,28.1235618531944,26.9291450609823,27.2007853253647,26.3650530955077,28.0493552937696,18.9667635432898,23.7686880077776
"Arhgef17",0,0,0,0,0,0,0,2.09130539504536,0.47465794957299,0,0.408017349408823,0.394214280077749,0,0.667841792708799,0,0
"P2ry6",36.3132234003909,26.1387011762796,31.2682735392801,27.5704594851921,32.8140152229859,24.3806075841536,34.8284438638087,43.9174132959527,45.5671631590071,35.3675096032596,40.3937175914735,50.0652135698741,35.1534041273436,20.035253781264,20.3717089909409,28.907863793243
"P2ry2",0,0,0,1.72315371782451,0,1.8754313526272,0,0,0,0,0.816034698817647,0,0,0,0,0.642396973183179
"Fchsd2",153.797181460479,279.837859651934,192.546737057672,174.038525500275,162.139839925342,131.280194683904,194.04418724122,192.400096344174,239.227606584787,236.493588310953,202.784622656185,240.076496567349,210.920424764062,180.985125824085,156.651417413097,216.487779962731
"Atg16l2",21.3607196472888,18.4508478891385,13.1655888586443,22.4009983317186,19.3023618958741,18.754313526272,33.1699465369607,20.9130539504536,16.6130282350547,14.0617809265972,17.1367286751706,12.614856962488,17.5767020636718,24.7101463302256,14.049454476511,17.987115249129
"Stard10",6.40821589418664,3.07514131485642,3.29139721466106,5.16946115347352,5.79070856876222,3.7508627052544,11.6094812879362,4.18261079009073,3.79726359658392,2.98280201473273,4.89620819290588,3.94214280077749,4.0561620146935,6.67841792708799,2.10741817147665,2.56958789273271
"Gm20476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm45620",0,0,0,0,1.93023618958741,0,0,2.09130539504536,0,0.426114573533248,0.816034698817647,0.394214280077749,0,0,0,0.642396973183179
"Arap1",25.6328635767466,27.6762718337078,36.2053693612717,25.8473057673676,40.5349599813355,24.3806075841536,29.8529518832646,14.6391377653176,35.5993462179743,30.2541347208606,31.0093185550706,45.3346422089412,38.5335391395882,36.731298598984,33.0162180198008,44.3253911496393
"Pde2a",12.8164317883733,4.61271197228463,1.64569860733053,3.44630743564901,7.72094475834962,7.50172541050879,3.31699465369607,2.09130539504536,2.84794769743794,3.40891658826598,5.3042255423147,3.15371424062199,2.70410800979567,4.00705075625279,4.2148363429533,3.85438183909907
"Gm35363",0,0,0,0,0,0,0,0,0.47465794957299,0,0,0,0,0,1.4049454476511,0.642396973183179
"Art2b",0,0,3.29139721466106,0,3.86047237917481,3.7508627052544,0,2.09130539504536,0.47465794957299,0,0.816034698817647,0.394214280077749,0,1.3356835854176,0,0
"Clpb",6.40821589418664,13.8381359168539,14.8112874659748,10.338922306947,13.5116533271118,15.0034508210176,18.2434705953284,10.4565269752268,12.8157646384707,17.8968120883964,13.4645725304912,9.85535700194373,7.43629702693808,12.0211522687584,8.42967268590659,10.920748544114
"Inppl1",12.8164317883733,9.22542394456926,8.22849303665266,1.72315371782451,11.5814171375244,15.0034508210176,6.63398930739214,8.36522158018146,6.64521129402187,6.39171860299872,6.12026024113235,7.88428560155498,9.46437803428483,7.34625971979679,4.91730906677884,5.13917578546543
"Gm10602",2.13607196472888,0,1.64569860733053,0,0,0,0,0,1.89863179829196,0.852229147066496,0.816034698817647,0.394214280077749,0,0.667841792708799,2.10741817147665,1.92719091954954
"Folr2",0,0,0,0,0,0,0,0,0.47465794957299,0,0,0,0,0,0.702472723825549,0
"Anapc15",17.088575717831,23.0635598614232,14.8112874659748,31.0167669208411,21.2325980854615,13.1280194683904,16.5849732684803,37.6434971108166,18.0370020837736,22.1579578237289,24.0730236151206,18.922285443732,16.224648058774,23.374462744808,23.1815998862431,20.5567031418617
"Tomt",2.13607196472888,3.07514131485642,1.64569860733053,1.72315371782451,1.93023618958741,5.62629405788159,1.65849732684803,2.09130539504536,0.949315899145981,0.852229147066496,2.44810409645294,2.3652856804665,4.73218901714241,4.00705075625279,0.702472723825549,1.28479394636636
"Lamtor1",91.8510944833418,87.641527473408,80.6392317591961,77.5419173021028,73.3489752043214,69.3909600472063,66.3398930739213,89.9261319869507,66.4521129402187,66.8999880447199,72.2190708453617,72.9296418143836,73.010916264483,68.1198628562975,69.5447996587294,70.6636670501496
"Lrrc51",12.8164317883733,1.53757065742821,1.64569860733053,5.16946115347352,1.93023618958741,1.8754313526272,4.9754919805441,6.27391618513609,3.32260564701093,2.13057286766624,1.63206939763529,1.576857120311,1.35205400489783,0,3.51236361912775,1.92719091954954
"Numa1",57.6739430476797,47.6646903802745,59.2451498638992,56.8640726882087,55.9768494980348,48.7612151683071,64.6813957470733,52.2826348761341,60.2815595957698,56.2471237063887,56.3063942184176,65.8337847729841,54.0821601959133,50.0881344531599,49.875563391614,50.7493608814711
"Il18bp",0,6.15028262971284,4.9370958219916,5.16946115347352,1.93023618958741,1.8754313526272,3.31699465369607,2.09130539504536,4.27192154615692,0.426114573533248,2.44810409645294,0.788428560155498,2.02808100734675,2.6713671708352,0.702472723825549,3.85438183909907
"Rnf121",8.54428785891552,15.3757065742821,11.5198902513137,15.5083834604206,11.5814171375244,11.2525881157632,16.5849732684803,12.5478323702722,13.2904225880437,13.6356663530639,12.6485378316735,14.5859283628767,16.224648058774,11.3533104760496,13.3469817526854,16.0599243295795
"Xndc1",8.54428785891552,6.15028262971284,9.87419164398319,17.2315371782451,15.4418895166992,13.1280194683904,13.2679786147843,2.09130539504536,10.9171328401788,11.5050934853977,13.4645725304912,9.85535700194373,7.43629702693808,13.356835854176,8.42967268590659,5.13917578546543
"Art5",0,0,0,0,0,0,0,0,0,0,0.408017349408823,0,0,0,0,0
"Art1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nup98",64.0821589418664,76.8785328714105,92.1591220105098,77.5419173021028,90.7211009106081,78.7681168103423,76.2908770350096,52.2826348761341,75.9452719316785,69.4566754859194,74.2591575924059,64.2569276526731,82.4752942987678,64.1128121000447,94.1313449926236,83.5116065138132
"Pgap2",61.9460869771375,52.2774023525591,39.4967665759328,43.0788429456127,71.418739014734,33.7577643472896,49.754919805441,35.5521917157712,64.5534811419267,43.4636865003913,45.6979431337882,36.2677137671529,48.673944176322,32.7242478427312,33.0162180198008,44.3253911496393
"Rhog",83.3068066244263,75.3409622139823,64.1822456858907,62.0335338416823,52.11637711886,73.1418227524607,94.5343476303379,92.017437381996,84.9637729735653,63.0649568829207,77.1152790382676,65.8337847729841,73.6869432669319,76.1339643688031,71.652217830206,59.1005215328524
"Stim1",29.9050075062043,59.9652556397002,75.7021359372045,67.2029949951558,40.5349599813355,56.2629405788159,51.413417132289,81.5609104067692,72.1480083350946,59.6560402946547,62.42665445955,52.4304992503406,47.3218901714241,46.0810836969071,54.0903997345673,56.5309336401197
"Rrm1",6.40821589418664,16.9132772317103,18.1026846806359,24.1241520495431,13.5116533271118,9.37715676313599,8.29248663424017,14.6391377653176,22.7835815795035,14.9140100736637,18.7687980728059,14.9801426429545,10.8164320391827,9.34978509792319,22.4791271624176,18.6295122223122
"Olfr543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trim21",6.40821589418664,15.3757065742821,9.87419164398319,0,1.93023618958741,9.37715676313599,4.9754919805441,2.09130539504536,6.17055334444888,8.9484060441982,10.2004337352206,4.33635708085524,5.40821601959133,6.67841792708799,4.91730906677884,10.2783515709309
"Olfr552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trim68",10.6803598236444,3.07514131485642,1.64569860733053,1.72315371782451,3.86047237917481,0,6.63398930739214,8.36522158018146,3.79726359658392,4.26114573533248,2.04008674704412,0.788428560155498,3.38013501224458,1.3356835854176,1.4049454476511,1.92719091954954
"Olfr571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hbb-bt",6.40821589418664,9.22542394456926,3.29139721466106,5.16946115347352,7.72094475834962,5.62629405788159,6.63398930739214,2.09130539504536,19.9356338820656,20.4534995295959,63.6507065077765,44.9404279288634,1.35205400489783,0.667841792708799,1.4049454476511,1.92719091954954
"Hbb-bs",17.088575717831,30.7514131485642,1.64569860733053,46.5251503812617,30.8837790333985,50.6366465209343,18.2434705953284,10.4565269752268,74.0466401333865,67.7522171917864,203.192640005594,177.790640315065,7.43629702693808,4.00705075625279,1.4049454476511,3.21198486591589
"Hbb-bh1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr66",0,0,0,0,1.93023618958741,0,0,0,0,0,0,0,0,0,0,0
"Olfr633",0,1.53757065742821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trim6",0,6.15028262971284,1.64569860733053,3.44630743564901,3.86047237917481,1.8754313526272,3.31699465369607,0,2.37328974786495,0.852229147066496,1.63206939763529,3.15371424062199,0.676027002448916,1.3356835854176,1.4049454476511,1.92719091954954
"Trim34a",21.3607196472888,59.9652556397002,36.2053693612717,46.5251503812617,23.1628342750489,18.754313526272,26.5359572295685,20.9130539504536,27.0555031256605,31.5324784414603,29.3772491574353,37.4503566073862,14.1965670514272,28.7171970864784,21.0741817147665,23.7686880077776
"Gm47248",0,0,1.64569860733053,0,0,0,1.65849732684803,0,0,0,0.408017349408823,0,0,0,0,0
"Trim5",38.4492953651198,47.6646903802745,27.976876324619,34.4630743564901,34.7442514125733,31.8823329946624,14.9264759416323,25.0956647405444,25.6315292769415,23.8624161178619,24.4810409645294,27.9892138855202,14.8725940538762,16.0282030250112,16.1568726479876,19.2719091954954
"Trim12a",104.667526271715,99.9420927328337,116.844601120468,93.0503007625234,44.3954323605103,95.6469989839871,66.3398930739213,83.6522158018146,78.3185616795434,62.2127277358542,67.7308800018647,73.7180703745391,79.0951592865232,88.1551166375615,64.6274905919505,77.0876367819814
"Gm15133",8.54428785891552,3.07514131485642,1.64569860733053,5.16946115347352,7.72094475834962,5.62629405788159,3.31699465369607,0,3.32260564701093,5.11337488239897,3.26413879527059,3.15371424062199,5.40821601959133,6.01057613437919,7.72719996208104,6.42396973183179
"Trim34b",0,0,0,0,0,0,0,0,0,0,0,0,0.676027002448916,0,0,0
