"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Usp44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Metap2",29,33,40,25,32,35,31,33,122,142,168,165,97,89,73,100
"Vezt",2,7,10,2,9,8,6,10,24,21,27,41,16,16,21,24
"Fgd6",2,6,4,2,3,6,1,5,23,24,30,35,12,23,8,19
"Nr2c1",3,14,2,0,3,6,4,4,19,26,33,27,11,11,18,6
"Ndufa12",32,25,22,34,27,27,30,29,114,103,127,125,71,75,74,72
"Tmcc3",26,216,128,100,102,48,176,50,451,168,375,360,163,87,138,183
"Gm16155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmcc3os",0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1
"Gm48657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cep83os",2,3,4,8,7,7,2,5,12,18,15,18,11,11,11,12
"Cep83",15,29,28,21,23,14,25,18,89,132,118,126,73,78,59,72
"Gm48689",0,3,3,2,0,0,3,0,5,6,2,6,3,6,5,3
"Plxnc1",126,307,240,241,180,167,203,104,1002,1141,1063,1122,656,533,571,587
"Gm29684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cradd",11,48,31,28,27,11,23,19,99,105,100,95,60,49,34,70
"Gm48882",0,2,0,0,0,1,0,1,2,2,1,1,1,0,3,1
"2310039L15Rik",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Socs2",6,27,21,11,12,0,6,10,77,19,25,46,8,6,11,27
"5730420D15Rik",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Gm47599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mrpl42",27,19,20,30,38,24,37,29,114,105,90,140,80,80,71,84
"Ube2n",54,73,53,70,50,35,45,36,206,205,219,219,146,148,160,169
"Nudt4",1,9,7,13,5,7,9,3,24,26,39,26,26,34,32,10
"Anapc15-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110019B22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4732465J04Rik",0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
"Gm47718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47719",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Gm33543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eea1",15,31,23,27,17,28,29,9,100,113,109,134,55,62,45,77
"Gm5426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930459C07Rik",0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0
"Gm48427",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Gm33782",1,2,2,1,0,0,0,0,2,1,2,4,1,0,2,0
"Gm48428",0,5,0,0,1,1,0,0,2,3,3,4,2,0,2,3
"Gm48505",0,3,2,3,1,1,0,0,7,6,7,2,1,5,1,1
"Gm33843",10,27,7,21,5,2,3,0,35,29,24,22,7,6,11,4
"Btg1",206,373,267,237,235,245,224,214,615,512,555,639,883,844,706,941
"Gm48521",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gm10754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm34297",1,0,0,0,1,0,1,0,3,0,2,0,0,0,0,0
"Gm5427",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
"Atp2b1",62,82,88,55,87,60,117,53,288,329,406,409,269,335,322,294
"Gm48768",1,0,0,1,0,0,1,0,1,4,2,0,0,1,4,0
"Poc1b",6,9,12,5,3,11,6,5,40,32,44,43,17,22,13,13
"Galnt4",1,1,0,1,2,2,3,1,8,7,10,4,2,2,1,0
"Phxr2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Gm16239",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Gm34574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm34777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dusp6",10,16,8,11,12,6,6,4,39,42,34,36,32,25,20,34
"Gm34921",1,2,0,0,0,0,0,0,0,2,6,0,1,0,1,0
"Gm48089",0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0
"B530045E10Rik",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
"Gm35035",0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"Gm34983",0,0,0,1,0,3,0,1,1,3,4,1,0,1,0,3
"Gm20110",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Gm35101",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Gm47578",0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0
"Csl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm35206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kitl",0,0,0,0,0,0,0,0,1,1,3,3,1,4,0,1
"Tmtc3",6,7,4,3,6,4,6,8,31,24,32,33,20,23,7,26
"Cep290",8,10,11,12,19,9,10,6,31,38,26,36,11,15,20,21
"4930430F08Rik",0,4,1,1,1,1,0,1,8,10,9,8,4,4,2,9
"Gm47956",0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
"Mgat4c",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Gm47031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmtc2",31,41,30,17,28,13,26,8,137,219,190,149,104,114,114,55
"Gm15663",0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
"Mettl25",8,18,11,13,20,13,19,10,38,49,43,41,41,35,28,24
"Ccdc59",17,24,12,19,27,28,23,21,71,77,90,92,57,51,50,55
"Ppfia2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Acss3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptprq",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Otogl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm29685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ppp1r12a",108,171,133,134,136,136,134,111,501,612,718,645,414,388,371,468
"Pawr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Gm36283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syt1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nav3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E2f7",0,0,0,0,0,0,0,0,4,11,16,9,2,1,5,1
"1700020G17Rik",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Csrp2",0,1,1,6,0,1,5,1,7,13,11,16,8,12,3,3
"Zdhhc17",22,19,16,18,12,30,19,18,71,70,77,62,39,35,58,58
"Osbpl8",68,128,142,108,116,108,114,86,491,490,565,512,276,279,249,309
"Bbs10",0,0,1,1,0,0,2,0,1,5,2,2,3,2,2,1
"Nap1l1",112,168,183,140,122,95,114,87,491,562,528,669,421,391,349,438
"Phlda1",0,0,0,1,1,0,1,1,2,2,3,2,0,5,0,3
"Gm30624",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gm20758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Krr1",9,15,7,5,13,10,16,7,38,61,63,61,30,25,23,40
"Glipr1",42,93,70,68,50,48,76,49,204,169,225,254,200,176,134,246
"Kcnc2",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"Gm3942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atxn7l3b",42,58,64,33,44,34,42,35,143,160,158,189,118,121,114,122
"Trhde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tph2",0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
"Tbc1d15",34,29,41,31,27,24,19,21,84,97,121,110,126,106,82,135
"Rab21",70,131,94,95,55,77,88,41,313,375,369,363,200,164,177,196
"Tmem19",7,24,15,14,20,16,16,8,66,56,63,87,23,29,25,25
"Thap2",10,19,11,11,7,3,9,9,50,43,65,63,22,19,26,21
"Zfc3h1",20,74,74,52,38,44,71,38,225,222,278,273,156,97,132,135
"Lgr5",2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"Tspan8",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Ptprr",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ptprb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kcnmb4",0,0,0,0,1,0,1,0,1,0,2,1,0,1,1,0
"Kcnmb4os2",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Cnot2",41,86,68,74,47,58,70,59,266,263,282,278,181,169,162,192
"5330438D12Rik",17,21,26,21,9,18,20,18,82,83,67,80,28,35,43,38
"Gm26579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700030O20Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myrfl",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rab3ip",8,14,14,15,14,17,7,4,50,61,52,60,36,47,30,30
"4933412E12Rik",6,1,1,3,0,1,3,1,6,8,13,12,6,4,4,6
"Gm10271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D630029K05Rik",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Best3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cct2",55,65,73,57,54,51,71,46,235,239,239,300,162,190,176,193
"Frs2",29,31,30,28,28,31,29,26,101,140,138,134,66,59,80,83
"4930423D24Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yeats4",24,29,21,31,9,26,25,22,64,76,109,96,53,61,53,61
"Gm48772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lyz2",170,194,412,82,217,216,330,200,520,608,1036,950,564,756,481,671
"Lyz1",0,0,0,2,0,1,1,0,7,4,4,3,5,15,2,5
"Cpsf6",33,50,42,42,41,39,37,25,142,180,182,186,105,96,90,113
"Gm48903",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gm40770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm32141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm32235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpm",5,3,1,1,3,3,1,2,5,0,3,7,2,1,0,1
"Mdm2",19,25,26,25,23,26,26,18,70,85,95,91,63,63,61,76
"Slc35e3",1,3,2,7,0,4,8,4,13,8,12,17,6,10,5,5
"Nup107",10,7,4,10,4,6,14,6,26,39,33,36,17,16,27,17
"Rap1b",98,179,165,133,118,129,148,125,388,505,543,546,521,589,474,606
"Gm32552",0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0
"Gm40773",0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0
"4933411E08Rik",0,0,0,0,0,0,1,0,1,0,2,0,0,4,1,4
"5330439M10Rik",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mdm1",0,0,4,3,0,4,0,1,7,8,14,11,6,6,3,2
"Gm47958",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Il22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifng",0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0
"Ifngas1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Gm33337",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gm47425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm4065",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dyrk2",9,8,16,10,15,8,29,9,38,49,55,42,51,34,33,31
"Gm38403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm33677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47480",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Gm34045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cand1",17,10,27,19,14,18,13,9,73,65,84,87,50,55,43,63
"Grip1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Helb",2,7,12,9,8,4,6,7,18,18,24,31,17,11,13,18
"Irak3",2,4,4,4,6,3,7,4,17,13,17,5,6,12,11,14
"Gm47009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmbim4",26,35,39,35,43,22,38,47,104,106,120,134,77,76,83,80
"Llph",43,67,41,61,57,45,54,37,178,206,167,188,112,162,131,119
"Hmga2",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1700006J14Rik",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"9230105E05Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930471E19Rik",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Msrb3",0,2,0,1,0,0,0,0,3,1,2,2,2,2,5,1
"Gm15910",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
"Gm4473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lemd3",22,26,22,18,14,17,25,15,94,92,109,94,66,55,52,64
"Tbc1d30",1,6,2,1,1,0,2,1,7,6,12,9,1,9,5,10
"Gns",60,77,69,73,53,86,75,56,229,269,248,304,148,169,149,209
"Rassf3",59,106,56,58,54,40,56,51,245,199,283,304,147,177,151,263
"Gm48591",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"Gm40787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm46204",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Gm35696",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tbk1",16,32,39,24,22,25,27,23,99,115,93,118,62,71,54,79
"Xpot",6,14,6,5,13,3,15,7,52,58,54,59,26,34,35,42
"D930020B18Rik",0,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0
"BC048403",3,2,2,2,3,2,7,5,5,4,4,6,1,4,6,3
"Srgap1",0,0,0,0,0,0,0,1,9,1,4,3,0,0,1,2
"Rxylt1",12,9,12,18,6,5,10,11,31,30,47,42,21,33,22,30
"Gm36041",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Gm48877",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"A130077B15Rik",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Ppm1h",99,115,83,117,105,127,123,108,332,464,460,458,227,320,220,363
"Gm36208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mon2",25,31,29,17,31,23,31,17,99,98,111,124,56,66,81,67
"Usp15",45,56,54,58,70,51,85,50,205,282,266,298,138,160,135,189
"Gm4129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tafa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47839",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Slc16a7",7,7,8,12,6,5,10,5,46,51,49,48,22,34,30,27
"Gm45604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrig3",0,0,0,0,0,0,0,0,0,4,4,4,0,3,2,0
"Atp23",2,3,2,4,3,2,3,0,6,5,7,8,6,9,2,10
"Ctdsp2",16,15,26,7,24,14,19,17,95,87,114,105,61,69,83,61
"Avil",0,0,0,0,0,0,1,0,4,1,2,1,0,2,0,9
"Tsfm",3,3,8,10,7,10,12,6,28,27,46,40,17,21,21,17
"Eef1akmt3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mettl1",9,13,9,6,8,9,3,8,24,21,33,39,20,26,24,18
"Cyp27b1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"March9",2,1,0,0,0,0,0,2,2,3,1,1,1,0,0,2
"Cdk4",16,23,19,30,21,19,28,8,81,71,86,85,39,46,55,46
"Tspan31",10,16,19,24,10,13,17,12,39,54,51,58,23,31,27,31
"A730063M14Rik",1,2,2,1,1,0,1,2,2,1,3,4,3,1,2,1
"Agap2",10,8,5,14,8,14,7,6,42,25,36,49,19,27,19,24
"Os9",16,30,40,43,27,29,34,28,102,130,135,158,58,66,64,87
"B4galnt1",45,67,52,54,29,38,53,40,173,229,240,220,142,132,129,143
"Slc26a10",1,5,1,0,1,0,1,3,3,7,3,0,1,1,2,1
"Arhgef25",0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
"Dtx3",6,4,9,8,4,5,6,3,19,10,22,21,14,11,13,12
"F420014N23Rik",0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"Pip4k2c",5,8,15,7,8,10,4,5,22,36,37,26,19,27,20,24
"Kif5a",1,5,1,4,6,7,4,4,16,13,12,18,9,6,6,8
"Dctn2",9,27,29,25,31,23,32,30,97,109,115,126,89,79,62,75
"Mbd6",9,13,9,7,8,5,9,1,22,31,34,29,24,27,20,20
"Gm20492",1,1,2,1,1,3,0,1,8,7,5,7,4,5,13,8
"Gm4189",0,1,0,0,0,2,0,1,0,4,1,1,1,2,1,1
"Ddit3",3,2,12,7,3,11,8,12,25,16,23,33,41,25,30,18
"Mars",3,5,6,11,3,6,3,8,21,26,25,27,24,15,29,18
"Arhgap9",39,38,39,37,35,36,43,27,143,161,143,170,123,112,78,100
"Gli1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm47200",0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0
"Inhbc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3hdm2",51,62,63,70,50,47,56,43,202,225,211,258,151,148,140,186
"Stac3",0,2,1,0,1,0,0,0,1,4,2,3,0,1,0,0
"Ndufa4l2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shmt2",5,3,3,5,7,3,6,4,13,16,12,16,7,10,8,12
"Nxph4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrp1",11,14,16,7,10,14,19,12,101,71,120,83,38,46,29,49
"Gm16217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stat6",15,27,18,26,27,26,32,20,93,109,121,93,75,46,46,67
"Nab2",2,3,2,2,3,0,3,1,10,9,5,5,3,5,3,6
"Gm16229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nemp1",5,7,4,1,3,3,4,3,9,14,16,18,7,7,8,7
"Gm16230",0,0,1,0,1,0,0,0,0,2,1,1,3,0,1,0
"Myo1a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Zbtb39",1,0,0,3,1,5,5,0,8,4,13,9,5,5,3,1
"Gpr182",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Rdh1",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Rdh9",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"Rdh16",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hsd17b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prim1",5,4,5,5,3,1,5,4,19,26,29,29,12,5,9,8
"Naca",406,407,406,417,334,392,435,360,1254,1332,1474,1548,923,944,933,1050
"Ptges3",31,62,62,55,39,57,61,52,213,227,285,244,151,167,173,185
"Gm47438",0,0,0,0,2,0,0,0,0,4,0,1,0,1,0,0
"Atp5b",109,113,106,152,99,112,143,126,391,506,494,528,300,358,322,328
"Baz2a",35,52,51,39,46,44,45,31,209,277,246,230,125,148,131,131
"Rbms2",3,7,5,10,1,5,11,4,22,23,25,33,27,17,9,19
"Gls2",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Spryd4",3,1,5,1,4,5,0,4,5,5,2,9,7,2,4,2
"Mip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Timeless",7,5,6,3,4,3,5,0,15,25,26,28,11,10,13,19
"Apon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Apof",0,5,0,3,0,2,0,2,5,2,4,5,4,4,3,1
"Stat2",37,54,47,40,28,42,29,28,142,179,178,156,92,108,83,97
"Il23a",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Pan2",3,11,9,4,10,6,7,3,36,35,36,24,19,17,17,16
"Cnpy2",24,15,22,29,25,18,30,17,76,69,83,108,51,57,52,38
"Cs",25,39,40,46,29,41,30,17,147,156,155,167,83,104,104,102
"Coq10a",4,8,3,8,2,5,1,4,14,17,21,23,8,12,9,13
"Ankrd52",2,8,11,8,6,5,9,9,40,54,49,48,19,24,33,23
"Gm17201",1,0,1,0,0,0,0,0,1,1,7,1,2,1,0,0
"Slc39a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nabp2",7,13,13,11,17,14,21,11,52,56,51,75,35,37,35,28
"Rnf41",16,11,10,9,8,10,16,7,65,74,57,61,37,42,33,33
"Smarcc2",21,27,25,30,19,33,33,34,125,131,164,169,63,70,70,79
"Myl6",310,366,343,329,278,328,316,254,1123,1184,1131,1314,812,812,789,822
"Myl6b",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Esyt1",16,19,11,13,16,16,30,15,69,67,83,104,40,45,41,51
"Gm29585",0,2,2,3,0,0,0,1,2,1,1,2,1,5,3,4
"Zc3h10",3,2,2,6,6,6,2,3,19,15,24,14,14,16,14,22
"Rpl41",837,1014,1029,1081,804,781,996,796,3667,3694,3784,4187,2655,2778,2717,2827
"Pa2g4",33,35,38,30,22,28,33,20,120,130,126,142,76,72,88,95
"Erbb3",1,3,1,5,2,3,1,3,2,7,6,8,0,8,5,4
"Rps26",872,894,1000,923,781,783,887,859,3200,3165,3125,3597,2598,2639,2580,2724
"Ikzf4",0,2,0,2,1,0,3,0,7,1,4,3,0,1,0,0
"Gm26876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suox",2,9,1,0,2,1,3,0,9,4,12,10,1,3,6,7
"Rab5b",16,27,28,28,18,18,23,15,86,108,117,97,51,51,52,42
"Cdk2",2,3,3,8,8,7,6,3,31,26,35,38,14,15,12,18
"Pmel",0,0,1,0,1,0,0,0,0,2,1,1,0,1,0,0
"Dgka",5,6,12,9,6,6,7,8,27,27,26,22,20,14,11,11
"Pym1",6,9,7,5,5,6,15,7,27,19,27,28,17,18,18,22
"Gm47093",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mmp19",0,0,0,0,0,0,0,0,3,1,2,1,1,0,1,5
"Tmem198b",2,0,1,0,1,0,0,3,1,3,8,6,2,3,1,3
"Dnajc14",7,12,7,5,14,8,10,11,32,33,46,53,27,22,27,20
"Sarnp",38,44,76,52,51,45,54,42,210,232,269,241,133,170,135,142
"Ormdl2",10,15,11,11,11,14,16,15,51,39,46,64,33,23,37,30
"Gdf11",1,1,0,0,0,1,1,0,2,2,0,0,1,1,0,1
"Cd63",33,75,29,20,21,17,20,25,86,32,52,97,40,14,22,46
"Rdh5",2,1,2,1,3,1,1,1,5,3,2,3,3,0,2,3
"Bloc1s1",6,8,4,11,6,5,6,5,34,20,32,29,19,16,17,21
"Itga7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr775",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Olfr802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr814",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Neurod4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tespa1",13,17,12,21,10,28,15,13,81,79,57,67,24,19,28,21
"Vmn2r84",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"Vmn2r85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm31793",2,1,1,0,1,1,0,0,2,1,1,5,1,1,0,2
"Sfi1",15,33,47,27,24,30,18,12,106,125,128,142,72,73,62,81
"Gm11399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drg1",27,26,24,29,34,31,33,32,95,123,121,97,61,49,63,69
"Gm12735",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
"Eif4enif1",21,29,34,25,13,21,28,16,98,95,93,108,63,56,50,66
"Patz1",5,15,14,6,5,12,12,12,57,49,55,72,32,31,30,46
"Gm12592",5,3,4,1,3,4,5,1,11,12,10,11,2,7,10,5
"Gm11944",2,11,8,13,3,4,3,4,37,29,24,38,14,12,13,13
"Pik3ip1",8,4,8,4,4,11,6,7,38,34,34,37,22,23,24,23
"Limk2",6,21,13,10,16,11,18,11,50,56,52,66,31,21,23,38
"Gm11948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rnf185",7,16,6,10,8,6,7,6,22,24,32,22,19,33,18,28
"8430429K09Rik",2,3,0,3,1,2,1,2,5,6,4,8,2,2,4,4
"Pla2g3",0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Inpp5j",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"Selenom",2,6,3,2,8,1,1,3,4,6,13,12,3,2,8,6
"Smtn",0,0,0,0,0,1,0,0,2,2,0,1,3,1,1,2
"Gm11946",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tug1",8,18,34,15,14,20,21,12,91,73,75,101,68,33,45,52
"Morc2a",13,18,14,23,13,11,15,10,41,37,52,45,44,35,40,34
"Osbp2",0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0
"4921536K21Rik",0,0,0,0,0,2,0,0,1,5,2,2,11,0,2,2
"Dusp18",0,2,1,2,3,1,2,2,3,5,2,1,3,1,7,6
"Slc35e4",4,4,1,1,2,2,3,2,2,3,8,9,6,9,5,3
"Tcn2",3,8,10,4,6,5,4,4,17,26,36,26,14,15,12,15
"4930556J24Rik",1,2,1,1,2,2,4,2,8,4,9,6,2,6,11,11
"Pes1",10,15,18,15,12,7,20,11,50,43,70,64,30,43,49,40
"Gal3st1",0,0,0,0,1,1,2,0,0,2,1,0,1,1,0,2
"Mtfp1",0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"Sec14l2",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"Rnf215",6,9,6,4,3,8,7,0,17,13,22,17,9,8,10,14
"Ccdc157",1,0,0,1,1,2,0,0,0,2,2,4,1,0,0,0
"Sf3a1",10,12,19,11,15,10,14,5,51,79,64,55,35,39,34,34
"Tbc1d10a",12,10,10,7,5,7,4,2,29,25,36,32,21,24,22,20
"Castor1",4,2,2,1,0,0,1,0,3,5,3,4,6,2,2,5
"Osm",1,0,2,1,0,1,1,0,1,0,1,1,7,0,1,5
"Lif",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Hormad2",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
"Mtmr3",45,69,71,63,64,64,60,53,271,290,303,314,194,189,175,182
"Ascc2",8,11,9,11,14,9,17,20,58,71,59,56,35,32,35,40
"Uqcr10",37,62,62,77,69,70,77,55,259,264,285,292,180,161,204,205
