,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Cd180,147.0446542011664,0.5203290694093489,0.12286583360833424,4.234937037647331,2.2861575221611554e-05,0.001017076309955311,10.686052994639521,6.890823130359648
Plk2,3.0164551323966093,2.387048694230312,0.6795787471867856,3.512541709274819,0.0004438423333210691,0.012118189178994985,7.720041163729534,4.413047717177088
Il6st,118.98667414507922,-0.6023193362792315,0.11965606232069276,-5.033755286589179,4.809635773044816e-07,3.2157836408560336e-05,14.547474292567475,10.344854391769854
Il31ra,69.0372615899163,0.514993672233425,0.12340676766340501,4.173139625843559,3.0043069799340763e-05,0.0012918520013716528,10.412878545898584,6.651678430205022
Gm48099,31.30126207761924,0.8707655657672702,0.18179413609660688,4.789844075633651,1.6691096190325412e-06,9.70180450419568e-05,13.303220235973109,9.2406135654022
Vcl,41.51091777069009,0.5777667799220978,0.1688057146485739,3.42267310751247,0.000620086001239203,0.015788613934343918,7.385652377868578,4.148466235799762
Arf4,242.55055425069835,2.0079950269887976,0.14622033149001987,13.732666357180646,6.470759645159774e-43,7.484727681556312e-40,97.14386548674304,90.09053908444167
Gnl3,34.85114936771732,0.5915946187416186,0.18902981470164787,3.1296365585257138,0.0017502270039581646,0.035025736599972476,6.348009782911656,3.3516721562886316
Tox4,64.09115201179883,0.7215995904756718,0.13730859581634605,5.255312576649104,1.477732749257937e-07,1.081831310801681e-05,15.727586663958023,11.43427020168959
Egr3,12.957622696567258,2.8448644093985247,0.44065580978427515,6.455978444471752,1.0752191378616753e-10,1.3230914646431913e-08,22.9533264399616,18.1407097269362
Tbc1d4,438.5757350722545,1.0548487056162674,0.20608700320134998,5.118463024015469,3.0803561198269513e-07,2.1594229841235363e-05,14.993050437336258,10.743084415941437
Gm10076,255.98769691753657,0.864611916986875,0.07601974639882535,11.37351751281605,5.66573682488676e-30,2.621423114138606e-27,67.34311583762332,61.20608016719612
Dnajc3,111.33774066366566,0.5680613306426693,0.12928691588200872,4.393803709890488,1.113843955097997e-05,0.0005436216467771532,11.405108409490373,7.517257055330102
Mbnl2,195.7783618113799,1.0770650893664542,0.10486902211956659,10.270574356442808,9.563358732724573e-25,3.352102135194701e-22,55.30668832761547,49.447284393786546
Ptger4,29.172895308194718,1.392912102134284,0.24918658729602286,5.589835782290981,2.2728445512929923e-08,1.9050719510729016e-06,17.599648590644986,13.170990780506788
Ywhaz,223.6729048709589,0.6223413784531936,0.09647270719607687,6.4509579604551766,1.11145331133028e-10,1.3532821528586683e-08,22.920182481501545,18.118147877806685
Klf10,15.337110938086907,1.2679782090374778,0.2577401113934266,4.919599833267614,8.672132749798688e-07,5.511569204226452e-05,13.957980898513954,9.806076090295347
