,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Fitm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Psme1,219.0,210.0,222.0,219.0,220.0,182.0,232.0,177.0,711.0,784.0,787.0,691.0,535.0,560.0,604.0,604.0
Emc9,4.0,6.0,4.0,9.0,2.0,2.0,8.0,10.0,13.0,13.0,27.0,12.0,9.0,6.0,7.0,9.0
Psme2,117.0,106.0,125.0,115.0,99.0,111.0,97.0,108.0,357.0,375.0,385.0,373.0,228.0,258.0,305.0,267.0
Rnf31,8.0,12.0,4.0,7.0,6.0,8.0,3.0,4.0,35.0,32.0,33.0,28.0,23.0,18.0,12.0,10.0
Irf9,22.0,34.0,33.0,24.0,25.0,19.0,23.0,18.0,124.0,130.0,113.0,111.0,77.0,81.0,66.0,95.0
Rec8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Ipo4,3.0,3.0,1.0,5.0,1.0,1.0,4.0,4.0,15.0,12.0,15.0,17.0,5.0,5.0,12.0,7.0
Tm9sf1,13.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0,33.0,48.0,32.0,27.0,28.0,17.0,22.0,24.0
Gm49747,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0
Tssk4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Mdp1,32.0,31.0,24.0,29.0,20.0,35.0,18.0,25.0,85.0,79.0,117.0,79.0,57.0,63.0,72.0,55.0
Nedd8,122.0,157.0,125.0,145.0,119.0,113.0,106.0,113.0,481.0,507.0,540.0,435.0,296.0,318.0,315.0,340.0
Gmpr2,12.0,9.0,8.0,12.0,12.0,13.0,15.0,9.0,35.0,43.0,45.0,33.0,24.0,25.0,23.0,20.0
Tinf2,7.0,5.0,7.0,4.0,4.0,6.0,3.0,8.0,23.0,22.0,21.0,30.0,14.0,13.0,15.0,15.0
Gm49067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
Tgm1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0
Rabggta,1.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,18.0,8.0,10.0,14.0,10.0,13.0,9.0,7.0
Dhrs1,10.0,10.0,12.0,13.0,9.0,7.0,8.0,11.0,34.0,38.0,55.0,37.0,25.0,29.0,29.0,23.0
Nop9,8.0,8.0,8.0,3.0,9.0,6.0,7.0,9.0,39.0,39.0,26.0,34.0,18.0,25.0,21.0,18.0
Cideb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ltb4r2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ltb4r1,3.0,4.0,5.0,5.0,14.0,14.0,7.0,6.0,36.0,22.0,34.0,30.0,14.0,20.0,16.0,13.0
Adcy4,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,6.0,1.0,2.0,4.0,2.0,3.0,3.0
Ripk3,5.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,17.0,23.0,24.0,23.0,5.0,12.0,15.0,14.0
Nynrin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Cbln3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Khnyn,16.0,17.0,18.0,11.0,14.0,17.0,18.0,9.0,62.0,48.0,58.0,42.0,31.0,42.0,27.0,26.0
Sdr39u1,5.0,4.0,8.0,2.0,6.0,1.0,7.0,3.0,9.0,5.0,5.0,6.0,8.0,11.0,3.0,13.0
Gm48925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cma1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cma2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mcpt8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gzmf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gzmc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gzmb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
Gm10873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rnf17,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,8.0,2.0,0.0,2.0,0.0,2.0
Cenpj,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,15.0,24.0,16.0,16.0,4.0,11.0,5.0,13.0
Parp4,28.0,31.0,31.0,29.0,25.0,26.0,30.0,14.0,131.0,120.0,118.0,114.0,84.0,82.0,67.0,58.0
Gm16573,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,2.0,5.0,6.0,2.0,1.0,1.0,3.0
Mphosph8,21.0,27.0,24.0,19.0,19.0,26.0,25.0,30.0,100.0,88.0,81.0,77.0,45.0,47.0,39.0,50.0
Gm16973,3.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,8.0,11.0,7.0,10.0,8.0,6.0,5.0,5.0
Pspc1,22.0,26.0,28.0,30.0,28.0,19.0,36.0,27.0,96.0,144.0,131.0,108.0,77.0,59.0,65.0,79.0
Zmym5,10.0,18.0,13.0,17.0,15.0,16.0,21.0,20.0,63.0,91.0,75.0,81.0,56.0,53.0,52.0,44.0
2410022M11Rik,4.0,1.0,4.0,3.0,6.0,3.0,2.0,6.0,11.0,9.0,10.0,12.0,13.0,8.0,5.0,14.0
Zmym2,25.0,42.0,34.0,29.0,27.0,42.0,44.0,33.0,156.0,138.0,134.0,129.0,80.0,80.0,87.0,56.0
Gjb2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
Cryl1,10.0,5.0,14.0,18.0,5.0,10.0,6.0,4.0,46.0,38.0,44.0,27.0,41.0,23.0,23.0,21.0
Ift88,10.0,4.0,0.0,6.0,6.0,2.0,4.0,2.0,11.0,13.0,23.0,22.0,10.0,16.0,6.0,5.0
Ift88os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il17d,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eef1akmt1,14.0,14.0,13.0,11.0,19.0,20.0,19.0,12.0,66.0,39.0,72.0,55.0,30.0,30.0,30.0,26.0
1700039M10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Xpo4,13.0,19.0,21.0,25.0,12.0,15.0,25.0,16.0,90.0,81.0,76.0,99.0,42.0,48.0,54.0,41.0
Lats2,31.0,20.0,20.0,21.0,26.0,27.0,20.0,20.0,62.0,76.0,96.0,80.0,70.0,56.0,59.0,60.0
Sap18,26.0,27.0,24.0,19.0,18.0,23.0,23.0,15.0,74.0,71.0,96.0,69.0,64.0,56.0,67.0,67.0
Ska3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0
Mrpl57,30.0,42.0,30.0,40.0,41.0,37.0,39.0,34.0,93.0,126.0,145.0,102.0,73.0,78.0,82.0,84.0
Zdhhc20,41.0,42.0,43.0,41.0,37.0,54.0,38.0,41.0,129.0,155.0,137.0,154.0,99.0,120.0,116.0,85.0
Micu2,27.0,43.0,35.0,29.0,37.0,34.0,47.0,38.0,138.0,141.0,151.0,115.0,108.0,79.0,101.0,79.0
3110083C13Rik,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Fgf9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm48447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rcbtb1,8.0,15.0,11.0,14.0,10.0,14.0,8.0,10.0,66.0,66.0,41.0,56.0,40.0,36.0,29.0,38.0
Phf11a,24.0,15.0,26.0,17.0,18.0,19.0,10.0,12.0,59.0,84.0,81.0,85.0,26.0,51.0,40.0,52.0
Phf11b,28.0,29.0,36.0,26.0,29.0,25.0,28.0,29.0,164.0,159.0,171.0,151.0,78.0,99.0,131.0,82.0
Phf11d,4.0,5.0,3.0,5.0,3.0,7.0,6.0,4.0,19.0,19.0,15.0,15.0,13.0,10.0,32.0,18.0
Phf11c,7.0,12.0,7.0,7.0,7.0,1.0,12.0,7.0,29.0,28.0,33.0,34.0,14.0,20.0,17.0,16.0
Setdb2,22.0,19.0,19.0,17.0,28.0,15.0,26.0,26.0,128.0,100.0,139.0,90.0,72.0,44.0,44.0,45.0
Cab39l,38.0,35.0,25.0,32.0,21.0,30.0,26.0,32.0,106.0,111.0,119.0,90.0,68.0,69.0,62.0,78.0
Cdadc1,8.0,10.0,7.0,10.0,3.0,6.0,8.0,4.0,28.0,40.0,30.0,35.0,28.0,18.0,31.0,17.0
Shisa2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Atp8a2,1.0,5.0,3.0,3.0,1.0,3.0,1.0,0.0,3.0,6.0,1.0,2.0,3.0,0.0,1.0,0.0
Gm49336,11.0,15.0,14.0,19.0,15.0,8.0,15.0,13.0,58.0,85.0,59.0,86.0,43.0,36.0,29.0,55.0
Mtmr6,11.0,11.0,14.0,19.0,15.0,11.0,9.0,18.0,77.0,94.0,92.0,70.0,49.0,52.0,63.0,69.0
Amer2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spata13,7.0,12.0,7.0,23.0,10.0,9.0,13.0,18.0,69.0,72.0,63.0,47.0,47.0,36.0,36.0,38.0
C1qtnf9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mipepos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mipep,6.0,4.0,7.0,7.0,8.0,12.0,8.0,7.0,25.0,26.0,16.0,31.0,9.0,21.0,33.0,14.0
Tnfrsf19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Gm41168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacs,1.0,3.0,8.0,1.0,3.0,6.0,3.0,1.0,15.0,17.0,16.0,13.0,12.0,9.0,6.0,7.0
Sgcg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700109G14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arl11,5.0,10.0,9.0,7.0,17.0,12.0,17.0,9.0,28.0,21.0,37.0,15.0,10.0,7.0,37.0,19.0
Ebpl,5.0,16.0,11.0,14.0,7.0,7.0,13.0,10.0,46.0,24.0,34.0,36.0,13.0,15.0,20.0,17.0
Kpna3,29.0,35.0,42.0,31.0,22.0,31.0,22.0,15.0,120.0,146.0,122.0,131.0,80.0,86.0,60.0,64.0
4930556J02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spryd7,8.0,6.0,8.0,5.0,8.0,4.0,2.0,5.0,17.0,26.0,15.0,15.0,9.0,11.0,16.0,16.0
Trim13,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0
Dleu2,103.0,119.0,136.0,164.0,101.0,124.0,131.0,102.0,607.0,642.0,588.0,508.0,423.0,336.0,351.0,334.0
Kcnrg,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,11.0,8.0,7.0,5.0,1.0,3.0,6.0
Gm27010,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,7.0,4.0,7.0,1.0,2.0,3.0,3.0
Gm26916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
Gm27017,2.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,7.0,12.0,9.0,11.0,2.0,4.0,6.0,2.0
Gm35419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dleu7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Rnaseh2b,2.0,7.0,7.0,8.0,10.0,7.0,6.0,6.0,43.0,45.0,49.0,40.0,15.0,24.0,19.0,25.0
Gucy1b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam124a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Serpine3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ints6,29.0,25.0,34.0,22.0,40.0,29.0,30.0,28.0,162.0,177.0,161.0,137.0,76.0,91.0,83.0,89.0
Wdfy2,54.0,50.0,46.0,39.0,40.0,33.0,26.0,23.0,163.0,176.0,208.0,164.0,104.0,116.0,127.0,99.0
Defb48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defb42,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
Ctsb,197.0,153.0,176.0,158.0,167.0,152.0,178.0,171.0,488.0,457.0,635.0,476.0,295.0,301.0,370.0,290.0
Fdft1,21.0,4.0,12.0,16.0,8.0,11.0,11.0,15.0,40.0,28.0,29.0,24.0,28.0,28.0,13.0,16.0
Neil2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
Gata4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Blk,10.0,12.0,7.0,14.0,4.0,13.0,6.0,8.0,42.0,27.0,13.0,20.0,14.0,16.0,5.0,10.0
Fam167a,1.0,2.0,3.0,0.0,5.0,0.0,1.0,2.0,10.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0
Tdh,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Mtmr9,5.0,9.0,2.0,12.0,6.0,3.0,4.0,5.0,31.0,27.0,34.0,23.0,22.0,19.0,19.0,14.0
Gm15918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Xkr6,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,6.0,10.0,4.0,1.0,1.0,1.0,0.0
Pinx1,13.0,5.0,11.0,8.0,8.0,13.0,13.0,18.0,44.0,57.0,41.0,40.0,41.0,33.0,30.0,35.0
4930471C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630015K15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Msra,22.0,12.0,23.0,11.0,21.0,15.0,19.0,13.0,71.0,85.0,105.0,84.0,63.0,64.0,54.0,36.0
Kif13b,19.0,19.0,41.0,17.0,17.0,29.0,22.0,25.0,94.0,105.0,101.0,93.0,59.0,61.0,51.0,30.0
Hmbox1,16.0,32.0,22.0,25.0,23.0,22.0,34.0,18.0,122.0,133.0,128.0,113.0,84.0,82.0,72.0,77.0
Ints9,9.0,13.0,23.0,13.0,17.0,9.0,12.0,17.0,61.0,59.0,42.0,42.0,35.0,36.0,49.0,32.0
Extl3,17.0,18.0,21.0,10.0,15.0,15.0,26.0,11.0,91.0,108.0,108.0,84.0,53.0,60.0,61.0,75.0
Fzd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm48433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm48449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Zfp395,5.0,6.0,2.0,3.0,4.0,7.0,4.0,5.0,19.0,21.0,26.0,12.0,13.0,20.0,13.0,10.0
Pnoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elp3,7.0,7.0,11.0,9.0,8.0,4.0,11.0,7.0,26.0,34.0,21.0,23.0,15.0,21.0,18.0,23.0
Nuggc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scara5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pbk,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,14.0,7.0,5.0,6.0,1.0,3.0,11.0
Esco2,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,12.0,14.0,6.0,13.0,3.0,0.0,9.0
Ccdc25,11.0,12.0,6.0,9.0,6.0,10.0,13.0,11.0,47.0,45.0,50.0,45.0,21.0,21.0,38.0,37.0
Clu,0.0,0.0,1.0,13.0,0.0,4.0,0.0,5.0,17.0,0.0,2.0,19.0,2.0,0.0,2.0,0.0
Gulo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
Ephx2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
Chrna2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptk2b,80.0,89.0,92.0,76.0,41.0,72.0,59.0,71.0,281.0,319.0,307.0,228.0,185.0,238.0,209.0,177.0
1700001G11Rik,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,10.0,5.0,5.0,4.0,8.0,3.0,2.0
Trim35,32.0,25.0,13.0,23.0,16.0,30.0,34.0,25.0,105.0,101.0,77.0,85.0,55.0,66.0,58.0,33.0
Stmn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adra1a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dpysl2,16.0,19.0,25.0,12.0,27.0,26.0,33.0,19.0,121.0,107.0,133.0,84.0,59.0,67.0,92.0,95.0
Gm5464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0
Bnip3l,52.0,44.0,56.0,46.0,42.0,45.0,32.0,31.0,159.0,141.0,162.0,119.0,104.0,96.0,122.0,105.0
Ppp2r2a,38.0,32.0,35.0,33.0,30.0,34.0,39.0,27.0,140.0,146.0,134.0,118.0,125.0,102.0,117.0,98.0
Ebf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930438E09Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
Cdca2,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,13.0,32.0,27.0,11.0,12.0,4.0,1.0,12.0
Kctd9,1.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,22.0,18.0,18.0,15.0,13.0,7.0,10.0,13.0
Gnrh1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Dock5,91.0,106.0,115.0,105.0,65.0,84.0,115.0,82.0,571.0,692.0,556.0,527.0,381.0,395.0,324.0,337.0
Gm31107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adamdec1,2.0,4.0,4.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,9.0,1.0,2.0,0.0,7.0,2.0
Adam28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm41192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc25a37,6.0,4.0,9.0,7.0,4.0,3.0,6.0,7.0,55.0,40.0,46.0,33.0,22.0,17.0,18.0,20.0
Gm27222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16867,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0
Gm27177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Loxl2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R3hcc1,3.0,3.0,0.0,3.0,4.0,3.0,6.0,3.0,6.0,9.0,11.0,5.0,8.0,7.0,5.0,8.0
Chmp7,2.0,1.0,3.0,3.0,4.0,6.0,3.0,3.0,21.0,26.0,15.0,13.0,10.0,8.0,10.0,13.0
Tnfrsf10b,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,1.0,0.0,1.0
Rhobtb2,13.0,16.0,4.0,9.0,9.0,16.0,12.0,16.0,53.0,37.0,45.0,48.0,18.0,27.0,26.0,21.0
Pebp4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
Gm33524,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,4.0,3.0,3.0,9.0,8.0,6.0,3.0
Egr3,6.0,6.0,18.0,7.0,6.0,5.0,7.0,0.0,3.0,7.0,8.0,13.0,25.0,48.0,25.0,43.0
Bin3,29.0,40.0,31.0,36.0,24.0,29.0,26.0,35.0,148.0,127.0,128.0,105.0,66.0,90.0,79.0,72.0
Ccar2,6.0,8.0,9.0,1.0,1.0,14.0,6.0,3.0,25.0,28.0,15.0,24.0,10.0,15.0,19.0,5.0
9930012K11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Pdlim2,11.0,22.0,15.0,12.0,9.0,12.0,11.0,13.0,25.0,31.0,30.0,37.0,28.0,29.0,39.0,23.0
Sorbs3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49417,0.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0
Ppp3cc,8.0,7.0,2.0,10.0,3.0,16.0,11.0,6.0,17.0,31.0,22.0,15.0,10.0,16.0,10.0,10.0
Slc39a14,4.0,2.0,3.0,3.0,14.0,5.0,7.0,11.0,16.0,18.0,31.0,14.0,4.0,8.0,6.0,2.0
Piwil2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0
Polr3d,5.0,9.0,3.0,5.0,8.0,4.0,2.0,6.0,15.0,12.0,21.0,16.0,8.0,7.0,11.0,7.0
Bmp1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0
Lgi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reep4,2.0,3.0,1.0,2.0,5.0,6.0,9.0,7.0,11.0,31.0,21.0,17.0,10.0,17.0,17.0,19.0
Hr,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0
Nudt18,4.0,9.0,6.0,14.0,2.0,11.0,9.0,2.0,18.0,18.0,15.0,15.0,9.0,8.0,12.0,19.0
Fam160b2,11.0,3.0,11.0,8.0,7.0,5.0,8.0,7.0,33.0,34.0,33.0,29.0,20.0,16.0,21.0,13.0
Dmtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Npm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
