,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Gm12238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Glra1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Gm12236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gria1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam114a2,18.0,21.0,20.0,20.0,21.0,18.0,19.0,27.0,85.0,93.0,92.0,86.0,53.0,51.0,38.0,46.0
Mfap3,17.0,20.0,14.0,15.0,15.0,17.0,30.0,27.0,98.0,112.0,100.0,94.0,42.0,49.0,39.0,41.0
4933424L21Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Galnt10,20.0,26.0,19.0,12.0,28.0,19.0,30.0,11.0,136.0,127.0,104.0,124.0,88.0,79.0,64.0,60.0
4933426K07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010001A14Rik,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,6.0,5.0,6.0,3.0,3.0,6.0,1.0
Sap30l,15.0,21.0,9.0,10.0,15.0,7.0,13.0,15.0,53.0,41.0,36.0,46.0,22.0,30.0,23.0,34.0
Larp1,56.0,81.0,45.0,56.0,60.0,47.0,64.0,68.0,282.0,294.0,247.0,246.0,181.0,219.0,207.0,145.0
Gm12248,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,5.0,1.0,4.0,2.0
Cnot8,17.0,25.0,15.0,13.0,15.0,18.0,23.0,19.0,69.0,77.0,69.0,76.0,48.0,46.0,36.0,45.0
Gemin5,2.0,4.0,6.0,4.0,7.0,2.0,5.0,4.0,31.0,21.0,26.0,14.0,20.0,9.0,18.0,17.0
Gm12246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrpl22,7.0,11.0,6.0,10.0,11.0,7.0,9.0,7.0,38.0,33.0,36.0,29.0,23.0,25.0,18.0,19.0
Igtp,4.0,5.0,1.0,7.0,9.0,5.0,5.0,12.0,16.0,22.0,23.0,21.0,11.0,15.0,12.0,12.0
Irgm2,4.0,5.0,7.0,3.0,4.0,2.0,1.0,5.0,21.0,21.0,37.0,31.0,18.0,15.0,17.0,11.0
4930438A08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zfp692,6.0,1.0,2.0,1.0,7.0,7.0,2.0,2.0,20.0,23.0,12.0,21.0,14.0,4.0,12.0,9.0
Zfp672,8.0,8.0,3.0,6.0,15.0,7.0,8.0,9.0,31.0,35.0,33.0,23.0,23.0,11.0,14.0,8.0
1700047K16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sh3bp5l,3.0,4.0,3.0,0.0,6.0,4.0,4.0,3.0,18.0,11.0,15.0,12.0,8.0,12.0,8.0,5.0
1810065E05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Gm12253,1.0,4.0,1.0,0.0,0.0,2.0,3.0,7.0,3.0,5.0,5.0,9.0,2.0,3.0,1.0,2.0
Olfr30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Olfr323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam183b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12258,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,9.0,6.0,4.0,3.0,5.0,1.0
Gm12259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810021J22Rik,1.0,4.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,2.0,6.0,4.0,3.0,1.0,1.0,1.0
Zfp39,4.0,4.0,3.0,1.0,3.0,2.0,6.0,6.0,8.0,14.0,2.0,10.0,2.0,5.0,2.0,7.0
Gm12257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Btnl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rnf187,56.0,45.0,43.0,38.0,34.0,37.0,44.0,60.0,130.0,122.0,106.0,118.0,95.0,103.0,74.0,73.0
Hist3h2ba,10.0,5.0,3.0,3.0,7.0,11.0,12.0,22.0,18.0,18.0,19.0,11.0,16.0,5.0,6.0,4.0
Hist3h2a,13.0,7.0,11.0,11.0,8.0,6.0,7.0,14.0,40.0,33.0,38.0,42.0,26.0,21.0,19.0,28.0
Trim17,2.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,8.0,5.0,5.0,6.0,5.0,10.0,3.0,9.0
2310058D17Rik,6.0,1.0,4.0,4.0,3.0,7.0,8.0,3.0,21.0,16.0,14.0,22.0,3.0,7.0,8.0,11.0
Trim11,16.0,14.0,13.0,15.0,9.0,8.0,15.0,19.0,43.0,47.0,49.0,43.0,37.0,34.0,21.0,27.0
Obscn,7.0,6.0,3.0,2.0,0.0,5.0,4.0,8.0,6.0,11.0,3.0,5.0,1.0,3.0,1.0,0.0
Gm10435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iba57,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,4.0,7.0,7.0,3.0,3.0,5.0,5.0,2.0
Gjc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guk1,18.0,18.0,14.0,25.0,16.0,15.0,15.0,13.0,59.0,50.0,61.0,43.0,47.0,33.0,41.0,32.0
2610507I01Rik,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,5.0,1.0,5.0,2.0,1.0,1.0,4.0
Mrpl55,11.0,18.0,10.0,8.0,9.0,3.0,18.0,14.0,35.0,35.0,38.0,38.0,24.0,31.0,27.0,16.0
2310033P09Rik,14.0,10.0,11.0,6.0,6.0,8.0,24.0,11.0,34.0,33.0,25.0,44.0,23.0,24.0,26.0,32.0
Arf1,54.0,77.0,65.0,62.0,88.0,53.0,71.0,54.0,303.0,304.0,249.0,275.0,216.0,185.0,181.0,179.0
Wnt3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wnt9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snap47,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,11.0,7.0,6.0,4.0,3.0,3.0,2.0,1.0
Jmjd4,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0
Zfp867,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,0.0,2.0
Zkscan17,17.0,12.0,15.0,21.0,8.0,9.0,5.0,8.0,57.0,62.0,58.0,50.0,25.0,22.0,19.0,33.0
4933439C10Rik,3.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,5.0,7.0,6.0,8.0,6.0,2.0,2.0,0.0
Nlrp3,23.0,21.0,22.0,9.0,16.0,9.0,14.0,10.0,44.0,71.0,45.0,52.0,64.0,74.0,94.0,77.0
Mprip,15.0,23.0,14.0,40.0,21.0,11.0,24.0,12.0,97.0,116.0,90.0,91.0,70.0,74.0,47.0,65.0
1700007J10Rik,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
Gm12264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pld6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flcn,3.0,4.0,3.0,3.0,1.0,3.0,9.0,6.0,27.0,20.0,17.0,20.0,12.0,19.0,15.0,11.0
Gm16062,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,0.0
Cops3,20.0,18.0,20.0,18.0,23.0,15.0,17.0,26.0,71.0,62.0,64.0,86.0,50.0,47.0,39.0,35.0
Nt5m,8.0,8.0,8.0,5.0,10.0,8.0,17.0,10.0,41.0,33.0,29.0,34.0,20.0,18.0,17.0,20.0
Gm12714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med9os,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med9,9.0,12.0,9.0,6.0,5.0,0.0,12.0,7.0,36.0,27.0,32.0,24.0,24.0,20.0,21.0,20.0
Rasd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pemt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0
Rai1,43.0,38.0,26.0,24.0,34.0,28.0,39.0,30.0,155.0,171.0,178.0,170.0,100.0,89.0,103.0,74.0
4930412M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Srebf1,5.0,10.0,6.0,3.0,2.0,7.0,5.0,4.0,29.0,29.0,31.0,24.0,20.0,16.0,19.0,12.0
Tom1l2,15.0,25.0,15.0,21.0,16.0,15.0,21.0,17.0,63.0,64.0,48.0,50.0,26.0,48.0,38.0,23.0
Gm12265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Drc3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
Atpaf2,6.0,5.0,4.0,5.0,9.0,5.0,3.0,3.0,20.0,16.0,14.0,19.0,15.0,6.0,12.0,7.0
Gid4,5.0,8.0,10.0,10.0,9.0,3.0,5.0,11.0,48.0,39.0,41.0,40.0,19.0,22.0,25.0,24.0
Drg2,2.0,6.0,7.0,5.0,5.0,8.0,8.0,10.0,28.0,19.0,24.0,18.0,10.0,22.0,8.0,21.0
Myo15,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,5.0,2.0,3.0,2.0
Alkbh5,16.0,21.0,16.0,11.0,4.0,10.0,18.0,12.0,56.0,73.0,54.0,57.0,56.0,41.0,45.0,46.0
Llgl1,10.0,7.0,5.0,2.0,3.0,4.0,3.0,2.0,28.0,19.0,17.0,17.0,13.0,9.0,7.0,11.0
Flii,21.0,33.0,28.0,20.0,35.0,26.0,26.0,18.0,111.0,120.0,94.0,82.0,77.0,74.0,81.0,81.0
Mief2,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,10.0,5.0,4.0,6.0,1.0,3.0,4.0
Top3a,3.0,7.0,7.0,4.0,3.0,4.0,6.0,7.0,17.0,10.0,13.0,12.0,10.0,10.0,11.0,7.0
Smcr8,7.0,7.0,4.0,5.0,4.0,5.0,1.0,6.0,13.0,19.0,19.0,22.0,22.0,17.0,14.0,15.0
Shmt1,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,2.0,7.0,5.0,8.0,1.0,2.0
Dhrs7b,7.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,48.0,28.0,30.0,42.0,19.0,15.0,19.0,17.0
Tmem11,11.0,16.0,11.0,5.0,9.0,9.0,16.0,15.0,57.0,33.0,41.0,47.0,36.0,33.0,34.0,36.0
Natd1,0.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,15.0,8.0,10.0,5.0,4.0,6.0,5.0
Map2k3os,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
Map2k3,10.0,22.0,7.0,16.0,25.0,6.0,7.0,13.0,65.0,57.0,48.0,43.0,38.0,56.0,25.0,41.0
Kcnj12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnfrsf13b,36.0,49.0,39.0,21.0,26.0,26.0,41.0,29.0,101.0,104.0,95.0,93.0,61.0,61.0,56.0,74.0
Usp22,19.0,27.0,12.0,18.0,20.0,11.0,15.0,10.0,63.0,60.0,52.0,40.0,49.0,53.0,51.0,33.0
Aldh3a2,9.0,18.0,10.0,11.0,12.0,6.0,11.0,9.0,42.0,56.0,52.0,40.0,31.0,28.0,23.0,35.0
Slc47a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc47a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Gm45605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mapk7,3.0,9.0,3.0,6.0,3.0,5.0,6.0,4.0,27.0,19.0,29.0,28.0,25.0,16.0,20.0,11.0
B9d1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
Epn2,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,8.0,0.0
Grap,25.0,25.0,27.0,15.0,24.0,12.0,14.0,25.0,59.0,66.0,76.0,45.0,36.0,74.0,35.0,30.0
Slc5a10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam83g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
Prpsap2,9.0,22.0,16.0,18.0,14.0,9.0,15.0,19.0,69.0,82.0,70.0,60.0,47.0,55.0,42.0,38.0
Ulk2,29.0,31.0,23.0,32.0,20.0,12.0,32.0,47.0,129.0,120.0,116.0,124.0,93.0,79.0,59.0,67.0
A530017D24Rik,4.0,5.0,9.0,3.0,6.0,1.0,6.0,5.0,18.0,14.0,20.0,22.0,16.0,23.0,22.0,17.0
Gm26964,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
Akap10,49.0,65.0,54.0,36.0,60.0,38.0,45.0,39.0,212.0,262.0,185.0,186.0,156.0,136.0,133.0,133.0
Specc1,96.0,95.0,160.0,54.0,48.0,52.0,67.0,55.0,471.0,367.0,443.0,277.0,203.0,171.0,233.0,196.0
Adora2b,1.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,11.0,22.0,6.0,9.0,8.0,8.0,10.0,10.0
Zswim7,8.0,10.0,9.0,6.0,5.0,8.0,12.0,12.0,27.0,26.0,20.0,18.0,23.0,19.0,18.0,17.0
Ttc19,14.0,16.0,9.0,18.0,19.0,9.0,13.0,20.0,56.0,61.0,47.0,44.0,36.0,35.0,33.0,36.0
Ncor1,105.0,135.0,117.0,115.0,117.0,85.0,121.0,95.0,512.0,530.0,492.0,472.0,330.0,324.0,332.0,277.0
Pigl,5.0,6.0,5.0,7.0,12.0,4.0,6.0,2.0,15.0,22.0,22.0,21.0,15.0,17.0,10.0,12.0
Gm12278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenpv,7.0,14.0,6.0,14.0,17.0,8.0,8.0,4.0,24.0,19.0,24.0,30.0,21.0,34.0,16.0,20.0
Gm12279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
Ubb,651.0,577.0,515.0,483.0,539.0,380.0,598.0,469.0,1552.0,1644.0,1413.0,1490.0,1247.0,1274.0,1154.0,1213.0
Trpv2,26.0,30.0,21.0,18.0,23.0,14.0,21.0,20.0,124.0,115.0,83.0,81.0,72.0,65.0,73.0,64.0
2410006H16Rik,145.0,159.0,123.0,88.0,145.0,139.0,140.0,126.0,414.0,462.0,411.0,434.0,403.0,334.0,393.0,398.0
Lrrc75a,4.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,7.0,14.0,6.0,6.0,4.0,7.0,4.0,4.0
Lrrc75aos2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0
Lrrc75aos1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mmgt2,7.0,10.0,6.0,5.0,9.0,5.0,8.0,11.0,33.0,47.0,35.0,27.0,15.0,15.0,17.0,11.0
Zfp287,0.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,17.0,10.0,3.0,10.0,3.0,8.0,6.0,4.0
Gm27194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp286,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0
Gm10428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp286os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trim16,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,7.0,11.0
Fbxw10,4.0,4.0,1.0,6.0,0.0,1.0,2.0,3.0,11.0,1.0,9.0,6.0,4.0,2.0,1.0,2.0
Tvp23b,14.0,12.0,11.0,14.0,12.0,6.0,9.0,11.0,51.0,43.0,42.0,47.0,33.0,32.0,31.0,28.0
Cdrt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tekt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pmp22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs3st3b1,6.0,8.0,6.0,6.0,3.0,11.0,11.0,11.0,21.0,26.0,16.0,31.0,11.0,13.0,11.0,13.0
Cox10,7.0,18.0,10.0,9.0,7.0,4.0,8.0,7.0,51.0,40.0,34.0,33.0,18.0,22.0,25.0,25.0
9630013K17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810001G20Rik,4.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,4.0,9.0,5.0,7.0,6.0,3.0,10.0
Gm12290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs3st3a1,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
Elac2,9.0,11.0,9.0,6.0,5.0,4.0,6.0,4.0,29.0,29.0,17.0,23.0,16.0,20.0,22.0,13.0
Arhgap44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myocd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Map2k4,42.0,55.0,40.0,37.0,43.0,19.0,49.0,28.0,164.0,180.0,145.0,141.0,122.0,118.0,95.0,95.0
Zkscan6,3.0,6.0,6.0,3.0,3.0,6.0,7.0,2.0,22.0,21.0,24.0,21.0,12.0,13.0,7.0,14.0
Dnah9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shisa6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem220,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,0.0,1.0
Adprm,6.0,4.0,7.0,2.0,7.0,3.0,4.0,1.0,21.0,25.0,18.0,26.0,10.0,8.0,10.0,11.0
Sco1,4.0,4.0,3.0,2.0,5.0,0.0,2.0,1.0,10.0,9.0,14.0,4.0,2.0,5.0,7.0,4.0
Myh3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myh13,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0
Gas7,29.0,25.0,15.0,15.0,28.0,23.0,20.0,31.0,103.0,68.0,38.0,53.0,46.0,87.0,63.0,59.0
Gm12301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glp2r,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
Rcvrn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfap52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stx8,42.0,84.0,60.0,44.0,53.0,25.0,54.0,52.0,238.0,242.0,247.0,257.0,165.0,123.0,143.0,116.0
C78197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Ntn1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Gm12305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pik3r5,40.0,66.0,57.0,50.0,39.0,31.0,51.0,40.0,342.0,302.0,265.0,237.0,149.0,123.0,133.0,130.0
Pik3r6,12.0,24.0,2.0,5.0,4.0,3.0,15.0,6.0,39.0,41.0,29.0,31.0,29.0,32.0,27.0,21.0
Mfsd6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myh10,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Ndel1,23.0,38.0,23.0,34.0,35.0,17.0,32.0,20.0,81.0,96.0,100.0,80.0,100.0,132.0,123.0,113.0
Rpl26,1226.0,1302.0,1073.0,1138.0,1129.0,984.0,1173.0,1025.0,4397.0,4257.0,4325.0,3986.0,2944.0,2949.0,2851.0,2884.0
Odf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc25a35,2.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,12.0,12.0,11.0,4.0,3.0,5.0,4.0,3.0
Rangrf,2.0,2.0,1.0,4.0,6.0,0.0,1.0,1.0,10.0,8.0,8.0,5.0,10.0,10.0,15.0,9.0
Pfas,0.0,4.0,3.0,4.0,2.0,0.0,5.0,3.0,15.0,23.0,19.0,17.0,11.0,11.0,12.0,8.0
Ctc1,4.0,7.0,8.0,4.0,4.0,4.0,7.0,4.0,25.0,14.0,28.0,19.0,10.0,12.0,9.0,9.0
Aurkb,4.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,11.0,9.0,17.0,13.0,16.0,2.0,5.0,18.0
9330160F10Rik,2.0,5.0,2.0,4.0,2.0,0.0,3.0,2.0,11.0,6.0,14.0,9.0,4.0,2.0,6.0,6.0
Borcs6,11.0,12.0,10.0,10.0,17.0,13.0,16.0,19.0,67.0,56.0,47.0,49.0,25.0,34.0,33.0,33.0
Tmem107,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0
Vamp2,14.0,16.0,17.0,6.0,21.0,5.0,14.0,11.0,44.0,40.0,47.0,36.0,39.0,47.0,45.0,40.0
Per1,7.0,6.0,15.0,13.0,5.0,8.0,8.0,6.0,49.0,40.0,30.0,26.0,61.0,58.0,55.0,67.0
9130213A22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Hes7,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,3.0,0.0,1.0
Aloxe3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Alox8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
Gucy2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cntrob,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,11.0,21.0,14.0,12.0,12.0,3.0,11.0,9.0
Trappc1,22.0,19.0,17.0,25.0,19.0,12.0,23.0,13.0,94.0,90.0,80.0,61.0,49.0,50.0,48.0,53.0
Kcnab3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0
Kcnab3os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Rnf227,2.0,2.0,7.0,5.0,0.0,0.0,3.0,2.0,10.0,16.0,16.0,13.0,11.0,7.0,6.0,6.0
