,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Gm44867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rps13,1390.0,1343.0,1196.0,1346.0,1074.0,1072.0,1143.0,1196.0,4230.0,4515.0,4742.0,4349.0,3363.0,2859.0,3038.0,3105.0
Gm44777,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,6.0,7.0,7.0,0.0,1.0,0.0,6.0
Pik3c2a,20.0,30.0,27.0,13.0,17.0,19.0,12.0,18.0,102.0,131.0,93.0,119.0,64.0,44.0,58.0,65.0
AV356131,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0
Nucb2,25.0,44.0,17.0,42.0,34.0,46.0,39.0,48.0,81.0,69.0,69.0,64.0,25.0,62.0,44.0,40.0
Gm45151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0
4732496C06Rik,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0
Xylt1,15.0,22.0,17.0,14.0,7.0,22.0,19.0,14.0,90.0,74.0,94.0,87.0,85.0,44.0,77.0,37.0
Rps15a,1258.0,1179.0,1136.0,1206.0,1105.0,1105.0,1104.0,1135.0,4179.0,4630.0,4542.0,4406.0,3254.0,2944.0,3167.0,3129.0
Arl6ip1,61.0,75.0,60.0,64.0,62.0,53.0,75.0,67.0,271.0,282.0,318.0,304.0,182.0,145.0,193.0,165.0
Smg1,72.0,112.0,71.0,78.0,75.0,72.0,57.0,85.0,339.0,441.0,375.0,415.0,271.0,212.0,258.0,289.0
4930583K01Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
Syt17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itpripl2,6.0,12.0,11.0,7.0,13.0,7.0,6.0,10.0,46.0,79.0,63.0,89.0,40.0,31.0,34.0,43.0
Coq7,6.0,9.0,5.0,3.0,3.0,4.0,7.0,2.0,10.0,14.0,7.0,10.0,10.0,11.0,14.0,10.0
Tmc7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmc5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gde1,7.0,9.0,2.0,11.0,2.0,3.0,9.0,9.0,22.0,26.0,17.0,15.0,23.0,17.0,24.0,21.0
Ccp110,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,9.0,7.0,8.0,4.0,1.0,2.0,5.0
Vps35l,35.0,46.0,23.0,27.0,22.0,20.0,28.0,30.0,126.0,107.0,110.0,163.0,68.0,83.0,88.0,61.0
Gm44549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Knop1,26.0,29.0,15.0,25.0,29.0,18.0,29.0,32.0,127.0,141.0,150.0,168.0,72.0,45.0,59.0,62.0
Iqck,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
Gm44763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gprc5b,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0,2.0,6.0,1.0,2.0,3.0,3.0
Gp2,4.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0
Gm45792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thumpd1,13.0,5.0,11.0,10.0,4.0,10.0,8.0,6.0,39.0,44.0,48.0,24.0,30.0,26.0,26.0,26.0
Acsm3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eri2,1.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,6.0,7.0,1.0,2.0,3.0,1.0
Rexo5,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,7.0,7.0,4.0,3.0,6.0,3.0
Dcun1d3,7.0,6.0,7.0,5.0,3.0,4.0,8.0,1.0,26.0,24.0,24.0,28.0,14.0,18.0,13.0,18.0
Lyrm1,4.0,0.0,1.0,0.0,5.0,1.0,2.0,4.0,8.0,8.0,9.0,5.0,8.0,7.0,9.0,9.0
Dnah3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tmem159,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,9.0,6.0,6.0,1.0,3.0,4.0
Abca15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abca16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm32916,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,1.0,0.0,0.0
Uqcrc2,46.0,59.0,32.0,44.0,39.0,31.0,35.0,43.0,175.0,162.0,174.0,176.0,109.0,109.0,126.0,96.0
Pdzd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4930588G17Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030407P20Rik,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0
Mosmo,21.0,21.0,14.0,14.0,11.0,22.0,11.0,19.0,37.0,74.0,59.0,79.0,17.0,22.0,37.0,24.0
Vwa3a,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Gm5737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eef2k,28.0,33.0,14.0,21.0,12.0,18.0,11.0,9.0,71.0,112.0,83.0,91.0,40.0,34.0,50.0,75.0
Gm15774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Polr3e,9.0,5.0,11.0,7.0,5.0,10.0,5.0,10.0,38.0,33.0,49.0,27.0,21.0,21.0,15.0,20.0
Cdr2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
Mfsd13b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mettl9,14.0,10.0,8.0,13.0,15.0,18.0,13.0,21.0,43.0,81.0,58.0,82.0,41.0,43.0,50.0,38.0
Igsf6,52.0,43.0,30.0,28.0,27.0,53.0,43.0,43.0,189.0,192.0,151.0,169.0,92.0,78.0,107.0,89.0
Otoa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Gm36736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hs3st2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,1.0
4933432K03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usp31,6.0,3.0,2.0,2.0,3.0,7.0,3.0,8.0,24.0,25.0,20.0,32.0,17.0,9.0,10.0,15.0
1700069B07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scnn1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Scnn1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cog7,13.0,14.0,7.0,7.0,8.0,5.0,7.0,6.0,26.0,30.0,27.0,33.0,22.0,14.0,24.0,24.0
Gm44987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gga2,8.0,11.0,5.0,9.0,8.0,4.0,3.0,7.0,25.0,26.0,22.0,23.0,8.0,15.0,12.0,13.0
Ears2,1.0,5.0,1.0,1.0,2.0,2.0,0.0,6.0,13.0,11.0,12.0,18.0,11.0,7.0,7.0,14.0
Ubfd1,13.0,8.0,7.0,11.0,9.0,8.0,13.0,10.0,52.0,48.0,58.0,59.0,26.0,32.0,34.0,35.0
Ndufab1,37.0,34.0,23.0,39.0,42.0,35.0,39.0,32.0,122.0,139.0,147.0,145.0,95.0,95.0,78.0,111.0
Palb2,6.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,25.0,28.0,19.0,35.0,5.0,9.0,9.0,2.0
Dctn5,10.0,11.0,6.0,7.0,10.0,7.0,13.0,12.0,46.0,64.0,46.0,54.0,25.0,34.0,38.0,46.0
Gm15489,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,8.0,6.0,2.0,4.0,1.0,8.0
Plk1,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,12.0,1.0,2.0,2.0,2.0,4.0
Ern2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Chp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Prkcb,486.0,523.0,258.0,375.0,220.0,262.0,276.0,346.0,1763.0,1663.0,1641.0,1768.0,940.0,869.0,905.0,829.0
Cacng3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbbp6,48.0,66.0,40.0,44.0,38.0,54.0,44.0,49.0,160.0,206.0,157.0,207.0,106.0,130.0,121.0,137.0
Gm20274,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,8.0,10.0,8.0,11.0,6.0,13.0,6.0,7.0
Gm45847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnrc6a,53.0,46.0,35.0,36.0,38.0,50.0,49.0,43.0,185.0,209.0,209.0,205.0,107.0,123.0,131.0,137.0
Slc5a11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0
Arhgap17,107.0,145.0,98.0,133.0,100.0,168.0,143.0,149.0,439.0,457.0,430.0,377.0,317.0,289.0,265.0,291.0
Lcmt1,7.0,9.0,6.0,9.0,6.0,4.0,9.0,8.0,21.0,23.0,31.0,28.0,21.0,19.0,17.0,15.0
3100003L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933440M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kdm8,2.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0
Nsmce1,16.0,18.0,20.0,18.0,13.0,10.0,21.0,16.0,63.0,50.0,64.0,49.0,18.0,27.0,32.0,32.0
Il4ra,13.0,22.0,13.0,13.0,16.0,12.0,13.0,11.0,104.0,104.0,83.0,82.0,47.0,27.0,35.0,31.0
Gm44876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il21r,43.0,51.0,50.0,26.0,23.0,13.0,23.0,31.0,173.0,144.0,165.0,143.0,76.0,35.0,61.0,63.0
Gtf3c1,19.0,20.0,9.0,14.0,7.0,11.0,21.0,11.0,55.0,56.0,78.0,65.0,40.0,42.0,34.0,37.0
D430042O09Rik,11.0,8.0,4.0,13.0,10.0,14.0,7.0,9.0,52.0,67.0,59.0,59.0,19.0,20.0,26.0,30.0
Gsg1l,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Xpo6,26.0,37.0,16.0,19.0,39.0,29.0,21.0,41.0,111.0,115.0,119.0,127.0,67.0,90.0,88.0,68.0
1700123J17Rik,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Sbk1,2.0,3.0,1.0,4.0,2.0,6.0,5.0,0.0,10.0,6.0,6.0,10.0,4.0,1.0,7.0,5.0
Lat,0.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0,2.0
Spns1,6.0,9.0,5.0,3.0,4.0,13.0,4.0,8.0,26.0,32.0,22.0,27.0,12.0,15.0,10.0,18.0
Nfatc2ip,8.0,7.0,12.0,10.0,3.0,5.0,8.0,6.0,19.0,28.0,19.0,24.0,15.0,12.0,18.0,15.0
Cd19,12.0,7.0,11.0,7.0,5.0,3.0,1.0,5.0,23.0,20.0,17.0,22.0,7.0,10.0,10.0,5.0
Rabep2,9.0,10.0,7.0,10.0,8.0,10.0,9.0,9.0,27.0,30.0,32.0,30.0,20.0,23.0,16.0,26.0
Atp2a1,6.0,11.0,2.0,4.0,7.0,16.0,9.0,7.0,10.0,5.0,10.0,2.0,3.0,6.0,4.0,7.0
Sh2b1,3.0,6.0,4.0,6.0,9.0,10.0,5.0,2.0,21.0,16.0,27.0,25.0,27.0,12.0,15.0,15.0
Tufm,8.0,8.0,9.0,13.0,5.0,8.0,7.0,4.0,24.0,33.0,38.0,38.0,19.0,28.0,36.0,19.0
Atxn2l,28.0,30.0,21.0,23.0,25.0,23.0,24.0,18.0,120.0,128.0,107.0,103.0,91.0,84.0,88.0,86.0
Eif3c,68.0,74.0,67.0,77.0,73.0,70.0,59.0,88.0,288.0,299.0,349.0,292.0,201.0,174.0,182.0,182.0
Cln3,18.0,24.0,5.0,9.0,20.0,7.0,13.0,16.0,88.0,90.0,90.0,96.0,57.0,58.0,63.0,62.0
Apobr,23.0,29.0,17.0,31.0,16.0,19.0,14.0,15.0,89.0,107.0,100.0,89.0,63.0,55.0,55.0,83.0
Il27,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,5.0,0.0,2.0,1.0,1.0,3.0
Nupr1,2.0,4.0,1.0,1.0,6.0,9.0,8.0,13.0,19.0,33.0,18.0,31.0,31.0,7.0,17.0,8.0
2510046G10Rik,2.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,14.0,9.0,7.0,8.0,7.0,6.0,10.0,5.0
Sgf29,6.0,11.0,1.0,4.0,10.0,6.0,3.0,10.0,29.0,22.0,30.0,31.0,16.0,16.0,21.0,18.0
Sult1a1,0.0,4.0,0.0,6.0,6.0,1.0,2.0,4.0,3.0,14.0,9.0,12.0,13.0,10.0,14.0,24.0
Slx1b,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,6.0,9.0,15.0,12.0,6.0,5.0,5.0,6.0
Bola2,46.0,50.0,42.0,43.0,39.0,26.0,33.0,40.0,141.0,160.0,172.0,168.0,130.0,122.0,124.0,119.0
Coro1a,344.0,373.0,365.0,379.0,325.0,421.0,381.0,468.0,1555.0,1545.0,1546.0,1569.0,1153.0,912.0,1065.0,993.0
4930448A20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mapk3,23.0,18.0,25.0,19.0,21.0,13.0,10.0,15.0,70.0,71.0,69.0,70.0,47.0,46.0,44.0,35.0
Gdpd3,4.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,6.0,22.0,24.0,21.0,10.0,8.0,4.0,7.0
Gm9967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Ypel3,31.0,36.0,39.0,37.0,41.0,46.0,17.0,35.0,97.0,129.0,99.0,103.0,59.0,71.0,78.0,74.0
Tbx6,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0
Ppp4c,26.0,41.0,20.0,20.0,28.0,26.0,23.0,34.0,99.0,133.0,111.0,111.0,60.0,76.0,85.0,78.0
Aldoa,51.0,65.0,52.0,55.0,56.0,49.0,54.0,75.0,169.0,190.0,181.0,192.0,117.0,144.0,160.0,138.0
Fam57b,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0
Aldoa-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Doc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ino80e,9.0,11.0,10.0,18.0,14.0,9.0,19.0,5.0,45.0,45.0,56.0,60.0,38.0,44.0,28.0,40.0
Hirip3,2.0,7.0,6.0,3.0,1.0,5.0,2.0,0.0,23.0,20.0,19.0,19.0,8.0,3.0,17.0,10.0
Taok2,14.0,11.0,10.0,8.0,14.0,14.0,9.0,12.0,58.0,37.0,56.0,62.0,28.0,26.0,30.0,26.0
Tmem219,36.0,25.0,30.0,26.0,16.0,20.0,26.0,30.0,94.0,98.0,78.0,89.0,82.0,77.0,64.0,61.0
Gm20650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0
Kctd13,8.0,11.0,1.0,10.0,6.0,6.0,4.0,4.0,30.0,32.0,36.0,30.0,15.0,11.0,9.0,14.0
Asphd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sez6l2,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,1.0
Cdiptos,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
Cdipt,9.0,14.0,18.0,13.0,15.0,12.0,15.0,16.0,66.0,64.0,66.0,58.0,52.0,20.0,47.0,50.0
Mvp,41.0,44.0,28.0,46.0,31.0,31.0,41.0,19.0,113.0,162.0,130.0,143.0,91.0,62.0,90.0,88.0
Pagr1a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0
Gm42742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Prrt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maz,23.0,15.0,16.0,24.0,9.0,21.0,22.0,17.0,84.0,94.0,82.0,105.0,63.0,39.0,61.0,57.0
Kif22,0.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,11.0,4.0,9.0,12.0,8.0,0.0,5.0,5.0
Gm31749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zg16,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
Gm44939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AI467606,8.0,10.0,19.0,16.0,12.0,11.0,6.0,13.0,44.0,55.0,55.0,41.0,33.0,28.0,55.0,33.0
Qprt,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0
Spn,16.0,21.0,24.0,27.0,20.0,29.0,21.0,18.0,70.0,56.0,79.0,82.0,51.0,32.0,52.0,40.0
Cd2bp2,16.0,19.0,10.0,16.0,21.0,9.0,9.0,13.0,45.0,52.0,64.0,51.0,47.0,22.0,22.0,35.0
Tbc1d10b,16.0,12.0,9.0,11.0,14.0,10.0,16.0,14.0,63.0,71.0,76.0,71.0,40.0,41.0,38.0,35.0
Mylpf,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,6.0,6.0,5.0,4.0,0.0,3.0,5.0,4.0
Sept1,26.0,24.0,27.0,27.0,24.0,28.0,23.0,30.0,66.0,70.0,73.0,44.0,36.0,33.0,26.0,41.0
Zfp553,2.0,9.0,3.0,5.0,2.0,4.0,1.0,3.0,13.0,9.0,18.0,21.0,8.0,4.0,2.0,6.0
Zfp771,7.0,9.0,13.0,12.0,11.0,3.0,8.0,13.0,27.0,34.0,31.0,28.0,16.0,24.0,12.0,16.0
Dctpp1,29.0,16.0,19.0,18.0,16.0,23.0,11.0,19.0,87.0,86.0,72.0,91.0,49.0,56.0,64.0,51.0
Sephs2,7.0,10.0,5.0,2.0,6.0,10.0,7.0,9.0,19.0,22.0,33.0,23.0,16.0,17.0,11.0,12.0
Gm31897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Itgal,39.0,62.0,50.0,40.0,32.0,39.0,52.0,58.0,204.0,211.0,208.0,215.0,143.0,131.0,127.0,126.0
Zfp768,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,5.0,6.0,6.0,9.0,8.0,5.0,1.0,5.0
Zfp747,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,7.0,8.0,4.0,2.0,5.0,2.0
9130019O22Rik,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,5.0,0.0,3.0,1.0,2.0
E430018J23Rik,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0
Zfp764,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,8.0,4.0,8.0,2.0,2.0,1.0,4.0
Zfp688,7.0,5.0,7.0,5.0,3.0,3.0,7.0,3.0,15.0,14.0,14.0,17.0,8.0,9.0,11.0,13.0
Gm45184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Zfp689,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
B130055M24Rik,1.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,20.0,23.0,20.0,37.0,7.0,7.0,5.0,9.0
Prr14,20.0,17.0,14.0,16.0,14.0,14.0,8.0,22.0,80.0,66.0,60.0,59.0,37.0,27.0,33.0,37.0
Fbrs,19.0,28.0,17.0,25.0,19.0,26.0,23.0,23.0,96.0,100.0,106.0,97.0,60.0,69.0,60.0,62.0
1700008J07Rik,0.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,5.0,4.0,7.0,4.0,4.0,4.0,1.0,1.0
Srcap,14.0,33.0,13.0,29.0,33.0,27.0,20.0,23.0,114.0,112.0,110.0,136.0,72.0,61.0,69.0,78.0
Gm28198,3.0,5.0,1.0,5.0,5.0,1.0,2.0,5.0,6.0,11.0,10.0,6.0,7.0,11.0,5.0,3.0
Tmem265,10.0,3.0,10.0,6.0,4.0,6.0,6.0,6.0,19.0,16.0,15.0,22.0,16.0,10.0,18.0,11.0
Phkg2,12.0,6.0,12.0,11.0,9.0,10.0,8.0,14.0,48.0,40.0,45.0,49.0,21.0,24.0,30.0,35.0
Ccdc189,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0
Rnf40,5.0,5.0,4.0,2.0,3.0,4.0,10.0,5.0,27.0,27.0,27.0,31.0,14.0,15.0,15.0,16.0
Gm44759,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,6.0,5.0,2.0,1.0,5.0,2.0
Zfp629,1.0,8.0,2.0,3.0,3.0,0.0,5.0,2.0,10.0,9.0,11.0,13.0,5.0,2.0,3.0,8.0
Bcl7c,32.0,33.0,24.0,37.0,26.0,33.0,35.0,35.0,83.0,99.0,91.0,86.0,68.0,61.0,66.0,61.0
Gm39090,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0
Ctf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fbxl19,7.0,7.0,2.0,4.0,1.0,4.0,6.0,2.0,23.0,18.0,9.0,18.0,13.0,3.0,13.0,12.0
Orai3,9.0,16.0,16.0,17.0,9.0,17.0,12.0,18.0,53.0,64.0,62.0,60.0,43.0,37.0,34.0,40.0
Setd1a,6.0,5.0,2.0,5.0,5.0,8.0,5.0,8.0,35.0,29.0,32.0,31.0,9.0,12.0,19.0,16.0
Hsd3b7,2.0,2.0,1.0,8.0,10.0,0.0,1.0,5.0,24.0,14.0,9.0,17.0,10.0,18.0,9.0,8.0
Stx1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stx4a,16.0,20.0,24.0,20.0,18.0,22.0,21.0,21.0,80.0,88.0,87.0,90.0,57.0,57.0,60.0,60.0
Zfp668,2.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,14.0,9.0,13.0,15.0,9.0,6.0,7.0,5.0
Zfp646,11.0,8.0,6.0,10.0,6.0,7.0,4.0,12.0,35.0,44.0,33.0,46.0,17.0,22.0,22.0,20.0
Prss53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vkorc1,3.0,7.0,9.0,6.0,5.0,9.0,5.0,8.0,22.0,32.0,22.0,26.0,19.0,14.0,18.0,19.0
Bckdk,13.0,4.0,4.0,7.0,8.0,9.0,15.0,6.0,36.0,32.0,22.0,33.0,22.0,26.0,17.0,23.0
Kat8,4.0,11.0,5.0,7.0,6.0,3.0,4.0,3.0,27.0,21.0,14.0,14.0,9.0,8.0,10.0,16.0
